user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected,post_md_like_mean,post_md_like_std,post_md_retweet_mean,post_md_retweet_std,post_md_reply_mean,post_md_reply_std,post_md_quote_mean,post_md_quote_std,post_text_length_mean,post_text_length_std,post_sentiment_score_mean,post_sentiment_score_std,post_sentiment_numeric_mean,post_sentiment_numeric_std,post_sentiment_numeric_prop_positive,post_sentiment_numeric_prop_neutral,post_sentiment_numeric_prop_negative,label
2372542711,WendiZordan,2.0,9.0,0.0,0.0,11.0,3.095795255000934,Wendi Zordan,2.0,9.0,0.0,1.0,12.0,3.2516291673878226,0.0,0.0,2.0,,,2.1972245773362196,3.8066624897703196,0.5772049881597967,,0.0,,,0.1111111111111111,0.3142696805273545,0.022222222222222223,0.14740554623801777,0.0,0.0,,,70.55555555555556,36.18873707879324,0.722746753692627,0.14674461721982182,0.24444444444444444,0.7646511348482334,0.4444444444444444,0.35555555555555557,0.2,True
3148453712,momsinlasvegas,0.0,14.0,0.0,0.0,14.0,3.182005814760214,Moms in Las Vegas,3.0,11.0,0.0,3.0,17.0,3.41041725276052,0.0,0.0,4.0,community for and about women of all ages looking to connect with like minded moms.,83.0,4.564348191467836,5.54907608489522,0.822542009090874,2.70805020110221,5.075173815233827,False,False,,,,,,,,,104.0,46.86454645343017,0.7646754958799907,0.15485081862555666,0.2857142857142857,0.6998542122237652,0.42857142857142855,0.42857142857142855,0.14285714285714285,True
,,,,,,,,,,,,,,,,,,,,5.8805329864007,6.386879319362645,0.9207208547957231,,,,True,,,,,,,,,,,,,,,,,,False
51184465,Anii913,1.0,3.0,3.0,0.0,7.0,2.5216406363433186,Ana Diez canseco,2.0,12.0,0.0,2.0,16.0,3.375,0.0,0.0,3.0,,,2.3978952727983707,6.075346031088684,0.3946927896004427,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,54.0,22.150996967781534,0.8367988732126024,0.08789116220886212,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.3333333333333333,0.0,True
5C2449A8-38CA-4088-A58D-D187B4DDB7DE,,,,,,,,,,,,,,,,,,,,,,,2.995732273553991,0.0,False,False,14141.421052631578,48896.158230657056,,,342.36842105263156,983.6873813696748,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,8.884333185202735,6.635946555686647,1.3388192793067843,5.303304908059076,,,False,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,3.4965075614664802,8.274357006756292,0.4225715132440459,,,,False,,,,,,,,,,,,,,,,,,True
4E771DDF-35C8-42BB-AA94-71BBBB748A37,,,,,,,,,,,,,,,,,,,,,,,0.0,3.044522437723423,False,False,,,,,,,,,,,,,,,,,,True
472301455,KeatonPatti,2.0,9.0,0.0,0.0,11.0,2.8453509366224368,Keaton Patti,2.0,9.0,0.0,1.0,12.0,3.0220552088742,0.0,0.0,2.0,future constellation.,21.0,6.416732282512326,5.723585101952381,1.1211036733468862,,6.395261598115449,,,,,,,,,,,,,,,,,,,,False
86358555,WillGrigg,2.0,7.0,0.0,0.0,9.0,2.503258334775646,Will Grigg,2.0,7.0,0.0,1.0,10.0,2.7219280948873625,0.0,0.0,2.0,instagram - willgrigg9,22.0,10.630311259455457,4.060443010546419,2.618017598534137,4.343805421853684,6.285998094508865,True,False,,,,,,,,,130.52,33.498202936874094,0.7605570268630981,0.15639900919246078,0.46,0.5730619512757761,0.5,0.46,0.04,False
24391512,EmiliaOrtegon,2.0,11.0,0.0,0.0,13.0,3.5465935642949384,EMILIA ORTEGON,13.0,0.0,0.0,1.0,14.0,3.378783493486176,0.0,0.0,2.0,mba fashion management & editor | colombia • traveller,54.0,5.916202062607435,7.568379267836522,0.7816999985386073,4.584967478670572,2.70805020110221,False,False,,,,,,,,,107.5,23.659458996350697,0.7805285447835922,0.10135477438010874,0.06,0.23748684174075835,0.06,0.94,0.0,True
1268986922,MaliceCakes,2.0,9.0,0.0,0.0,11.0,3.0957952550009344,Maddie Malice,2.0,10.0,0.0,1.0,13.0,2.931208948910323,0.0,0.0,2.0,i am the devil and i do the devils work.,40.0,6.124683390894205,4.330733340286331,1.4142370147613996,,9.106756055719613,,,0.3157894736842105,0.7981974151633211,210.5,777.3816630201667,0.0,0.0,,,59.675438596491226,34.86251080882374,0.7488806090856853,0.1617110545301966,0.008771929824561403,0.7779371511516143,0.30701754385964913,0.39473684210526316,0.2982456140350877,True
,,,,,,,,,,,,,,,,,,,,6.61338421837956,6.875232087276577,0.9619143229533157,6.579251212010101,,,False,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,13.503639612690604,5.8971538676367405,2.289857093062781,5.924255797414532,,,False,,,,,,,,,,,,,,,,,,False
58F82FB7-AC0A-48E9-9B21-807201E79F45,,,,,,,,,,,,,,,,,,,,,,,1.3862943611198906,3.044522437723423,False,False,0.6666666666666666,0.9428090415820634,,,0.0,0.0,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,6.20455776256869,6.906754778648554,0.8983318448990507,4.672828834461906,,,True,,,,,,,,,,,,,,,,,,False
CAC3BCB3-4AE5-4BAB-8A6D-7602FFDC5F32,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
0E4B8ADA-2EBB-440C-9933-CA4F73FB5E8F,,,,,,,,,,,,,,,,,,,,,,,0.0,3.044522437723423,True,False,,,,,,,,,,,,,,,,,,False
76299957,spotrsmusic,0.0,11.0,0.0,0.0,11.0,3.027169118440619,makisatou,0.0,9.0,0.0,0.0,9.0,2.94770277922009,0.0,0.0,1.0,🐻,1.0,5.123963979403259,8.517193191416238,0.6016024134062464,6.386879319362645,9.813945703874634,False,False,,,,,,,,,58.96,49.155654812035614,0.7895528435707092,0.11756716087109967,0.16,0.36660605559646714,0.16,0.84,0.0,False
18028893,JesseRodriguez,2.0,12.0,0.0,0.0,14.0,3.3248629576173574,Jesse Rodriguez,2.0,12.0,0.0,1.0,15.0,3.4565647621309536,0.0,0.0,2.0,director of booking for @msnbc; e-mail: jesse.rodriguez@nbc.com,63.0,10.503916192092866,9.161045080251306,1.1465849256365326,10.16419660173648,8.017966703493599,True,False,,,,,,,,,119.18,49.266901668361484,0.7613962173461915,0.13837819685437222,-0.08,0.5599999999999999,0.12,0.68,0.2,False
231462827,lakendrick205,0.0,10.0,3.0,0.0,13.0,3.5465935642949384,Mr Ken,2.0,3.0,0.0,1.0,6.0,2.584962500721156,0.0,0.0,2.0,im just me... always have been and always will be!,50.0,5.8664680569332965,6.779921907472252,0.8652707416095421,9.097619501912064,5.75890177387728,False,False,,,,,,,,,73.92,50.36818043169715,0.7646139007806778,0.13839246050117668,0.1,0.5,0.18,0.74,0.08,True
7FC75272-9B3B-4F60-96C3-863A654BF455,,,,,,,,,,,,,,,,,,,,,,,2.3978952727983707,0.0,False,False,18.6,3.49857113690718,,,0.4,0.66332495807108,,,,,,,,,,,,False
3A55FB7C-2EB7-49F8-8BF9-63C63C64271D,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
109702885,marcjacobs,0.0,10.0,0.0,0.0,10.0,2.9219280948873623,Marc Jacobs,2.0,8.0,0.0,1.0,11.0,3.0957952550009344,0.0,0.0,2.0,,0.0,15.991654264732693,7.13966033596492,2.2398340414287277,10.139073376740225,9.28023949935585,True,False,,,,,,,,,139.14,45.4880247977421,0.8863729751110077,0.07686767918479062,0.02,0.13999999999999999,0.02,0.98,0.0,False
08671673-F8EB-4E30-A113-4164FAC3AE1E,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
E4AF621E-43A3-41A4-A71C-3D2E5D75A3F7,,,,,,,,,,,,,,,,,,,,,,,3.044522437723423,0.0,False,False,2.85,2.920188350089768,,,0.25,0.6224949798994366,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,5.389071729816501,7.332369205929062,0.7349700456243826,3.6375861597263857,,,False,,,,,,,,,,,,,,,,,,True
3CB34A28-AD7E-44B1-A65E-9CC0EF95E2E5,,,,,,,,,,,,,,,,,,,,,,,3.044522437723423,0.0,True,False,283390.0,191907.12831992458,,,4473.55,5217.118922115922,,,,,,,,,,,,False
10A802D5-2E7E-429E-8200-42C4AD6C0A6B,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,3.912023005428146,4.07753744390572,0.9594082357907096,0.0,,,False,,,,,,,,,,,,,,,,,,True
F0146D60-F76D-4340-A26C-71FDCCE3A8A0,,,,,,,,,,,,,,,,,,,,,,,3.044522437723423,3.044522437723423,False,False,6.15,9.183000598932791,,,0.55,0.9733961166965893,,,,,,,,,,,,True
452675201,matthewmusing,0.0,13.0,0.0,0.0,13.0,3.3927474104487847,Matthewsmusings,1.0,14.0,0.0,0.0,15.0,3.4565647621309536,0.0,0.0,1.0,"my musings on travel, cities, politics, the digital economy, marketing and other topics that interest me.",105.0,6.1779441140506,7.044032897274685,0.8770464596269599,7.374629015218945,8.916908467543795,False,False,,,,,,,,,123.9,59.75759365971826,0.7704825258255005,0.11620041966138195,-0.38,0.6896375859826667,0.12,0.38,0.5,True
211449302,dwikihalla,0.0,10.0,0.0,0.0,10.0,2.7219280948873625,Dwiki,1.0,4.0,0.0,0.0,5.0,1.9219280948873623,0.0,0.0,1.0,i am an agent of change.,24.0,7.755338812846501,6.639875833826536,1.1679945539549537,,5.327876168789581,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,6.035481432524756,5.8944028342648505,1.0239343326587385,4.356708826689592,,,False,,,,,,,,,,,,,,,,,,False
927663209946984453,ahastings2020,0.0,9.0,4.0,0.0,13.0,3.085055102756477,Aubrey,1.0,5.0,0.0,0.0,6.0,2.584962500721156,0.0,0.0,1.0,17| irish 🇮🇪| leaving cert class of 2020,40.0,4.23410650459726,6.061456918928017,0.6985295055674621,4.605170185988092,5.820082930352362,False,False,,,,,,,,,92.14,54.82043779467654,0.7574532496929168,0.14437934855545678,0.12,0.5878775382679627,0.24,0.64,0.12,True
36080377,leannmarie27,0.0,10.0,2.0,0.0,12.0,3.0849625007211556,Leann Fernandes,2.0,12.0,0.0,1.0,15.0,2.9232314287976204,0.0,0.0,2.0,"in a nut shell; aquarius||tim hortons ☺||music!!! politics||revenge,scandal,tvd,gh,bb,y&r,ouat,ahs,arrow,hannibal,ob,wwe,gaming,bollywood movies,movies,sleep",157.0,5.7745515455444085,6.306275286948016,0.9156833919851063,,8.404472321352118,,,,,,,,,,,,,,,,,,,,False
1126749496082223104,bighit_merch,0.0,11.0,0.0,1.0,12.0,3.2516291673878226,BIGHIT OFFICIAL MERCH,19.0,0.0,0.0,2.0,21.0,3.6304126608739975,0.0,0.0,3.0,all about the official merch from big hit entertainment & more!,63.0,14.482630448147576,2.0794415416798357,6.964673042190006,5.521460917862246,0.0,True,False,,,,,,,,,144.26,47.74591500851146,0.7740485858917237,0.07379811443454755,0.08,0.2712931993250107,0.08,0.92,0.0,False
E88C2481-703E-4F28-A515-45322CE766A7,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5649493574615367,False,False,,,,,,,,,,,,,,,,,,True
2384514518,IsadoraLeist,2.0,10.0,0.0,0.0,12.0,3.2516291673878226,Isadora Leist,2.0,10.0,0.0,1.0,13.0,3.3927474104487847,0.0,0.0,2.0,,,1.3862943611198906,3.2188758248682006,0.43067655807339306,,0.0,,,0.027777777777777776,0.16433554953054486,0.08333333333333333,0.27638539919628335,0.0,0.0,,,67.25,36.586560222148364,0.7169914038644897,0.15816512182820633,0.25,0.6400954789890507,0.3611111111111111,0.5277777777777778,0.1111111111111111,True
2372253000,MadelaineLeamon,2.0,13.0,0.0,0.0,15.0,3.139572261986723,Madelaine Leamon,2.0,13.0,0.0,1.0,16.0,3.2806390622295662,0.0,0.0,2.0,,,1.0986122886681098,3.713572066704308,0.29583707248290936,,0.0,,,0.03636363636363636,0.18719327529067276,0.03636363636363636,0.18719327529067276,0.0,0.0,,,66.23636363636363,33.62897216084728,0.6988773085854271,0.13712348961808202,0.09090909090909091,0.7925270806437588,0.36363636363636365,0.36363636363636365,0.2727272727272727,True
3F7BDBD3-C246-4203-9E2B-BC51FE830EC7,,,,,,,,,,,,,,,,,,,,,,,3.044522437723423,0.0,True,False,1148245.0,872326.9154823781,,,5231.65,4468.573276505601,,,,,,,,,,,,False
F9CFC2CC-281E-4905-820A-3A744C2274C5,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,4.2626798770413155,4.174387269895637,1.0211510340169963,3.258096538021482,,,False,,,,,,,,,,,,,,,,,,True
85826876,KennaCarmon,2.0,9.0,0.0,0.0,11.0,2.8453509366224368,Kenna Carmon,2.0,9.0,0.0,1.0,12.0,3.0220552088742,0.0,0.0,2.0,her name is kenna and she dances on the sand..,46.0,5.4638318050256105,6.3473892096560105,0.8607998697659375,,2.302585092994046,,,,,,,,,,,,,,,,,,,,False
572918904,marcellapippa,0.0,13.0,0.0,0.0,13.0,2.8150724101159437,Marcella Allegra,2.0,13.0,0.0,1.0,16.0,2.952819531114783,0.0,0.0,2.0,vivere per sempre con l'amore per tua figlia,44.0,7.573017256052546,7.665753431861699,0.9879025360477018,,0.6931471805599453,,,0.06315789473684211,0.24324673701665983,7.652631578947369,52.53204904898836,0.0,0.0,,,82.43157894736842,30.652776170856196,0.7873333140423423,0.08613960342842875,0.08421052631578947,0.2777032833320614,0.08421052631578947,0.9157894736842105,0.0,True
468016342,AlessiaSplendo8,2.0,12.0,1.0,0.0,15.0,3.506890595608518,Alessia Splendore,2.0,14.0,0.0,1.0,17.0,3.572469458770136,0.0,0.0,2.0,"paga sempre i tuoi debiti, e vedrai che le persone ti rispetteranno di più",74.0,0.0,0.0,0.0,,0.0,,,0.9696969696969697,1.1411012353795593,0.30303030303030304,0.5765544724375894,0.0,0.0,,,92.9090909090909,34.325857058636096,0.8077530878962893,0.0640283589931146,0.030303030303030304,0.17141982574219336,0.030303030303030304,0.9696969696969697,0.0,True
1085834299,silentcharina,0.0,13.0,0.0,0.0,13.0,3.238901256602631,silent charina,0.0,13.0,0.0,1.0,14.0,3.378783493486176,0.0,0.0,2.0,im addicted to kpop and anime lover also♥ partime model♥showtime lover  ;) follow me and i'll follow you back ;) gamsahamnida ♥ aishiteru♥,138.0,5.488937726156687,6.75343791859778,0.8127620024522796,,4.110873864173311,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,6.030685260261263,7.27655640271871,0.8287828646539512,1.6094379124341003,,,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,6.576469569048224,5.4116460518550396,1.215243847441556,3.7612001156935624,,,False,,,,,,,,,,,,,,,,,,False
8A457B7F-FE0A-4456-BEA0-9EB236E1D7D8,,,,,,,,,,,,,,,,,,,,,,,0.0,3.044522437723423,False,False,,,,,,,,,,,,,,,,,,True
262733718,AdamTempkinNYC,5.0,9.0,0.0,0.0,14.0,3.6644977792004623,Adam Tempkin,2.0,9.0,0.0,1.0,12.0,3.418295834054489,0.0,0.0,2.0,"reporter/analyst at bloomberg lp.  formerly with blackrock, thomson reuters, and s&p. all things structured finance...and rock n' roll!",135.0,6.612041034833092,7.153833801578843,0.9242653964611006,6.71295620067707,8.098642843759418,False,False,,,,,,,,,129.44,55.67231268772657,0.7677098000049591,0.1460850733603523,0.12,0.7110555533852472,0.32,0.48,0.2,True
,,,,,,,,,,,,,,,,,,,,3.58351893845611,3.6635616461296463,0.9781516689481403,0.0,,,False,,,,,,,,,,,,,,,,,,True
F98EE7EC-0666-4861-8F30-8CC3E240F080,,,,,,,,,,,,,,,,,,,,,,,3.044522437723423,0.0,False,False,9.5,7.832624081366347,,,0.45,0.9733961166965892,,,,,,,,,,,,False
2808620294,kaaithlene,0.0,10.0,0.0,0.0,10.0,2.9219280948873623,Kaithlene Alfar,2.0,12.0,0.0,1.0,15.0,3.5068905956085183,0.0,0.0,2.0,little earthling  | snapchat: skaiithbooardd,44.0,5.823045895483019,5.966146739123692,0.9760145283215592,,8.708969906980947,,,,,,,,,,,,,,,,,,,,False
6BD43FE1-B805-4BAA-8A10-C695783965D5,,,,,,,,,,,,,,,,,,,,,,,3.044522437723423,0.0,False,False,28.1,43.09396709517471,,,0.85,1.3143439428094912,,,,,,,,,,,,False
B699B2A4-8F40-4C80-B33A-7CB0AA132601,,,,,,,,,,,,,,,,,,,,,,,0.0,3.044522437723423,False,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,2.6390573296152584,3.6635616461296463,0.7203529200616233,1.3862943611198906,,,True,,,,,,,,,,,,,,,,,,True
57061353,munimelipilla,0.0,13.0,0.0,0.0,13.0,2.8150724101159437,Municipio  Melipilla,2.0,16.0,0.0,2.0,20.0,3.2037016960573483,0.0,0.0,2.0,twitter oficial de municipio de melipilla - chile - mesa central: 2 902 70 00 - seguridad pública: 1452,103.0,9.397898195565384,7.05617528410041,1.331868585626203,8.70930004894499,6.411818267709897,False,False,,,,,,,,,217.2,49.45705207551295,0.7783046817779541,0.11617735660907048,0.18,0.3841874542459709,0.18,0.82,0.0,True
6D2BA440-8D02-449C-AD0F-AA981AD4B4B2,,,,,,,,,,,,,,,,,,,,,,,0.0,3.044522437723423,False,False,,,,,,,,,,,,,,,,,,True
1201961970116595713,3SmC5FheOtnUyOi,6.0,7.0,2.0,0.0,15.0,3.773557262275185,ABFFKJSTSFDK,12.0,0.0,0.0,0.0,12.0,2.8553885422075336,0.0,0.0,1.0,,0.0,3.6375861597263857,6.837332814685591,0.5320182969466373,8.437067146936952,4.3694478524670215,False,False,,,,,,,,,89.6,36.87763549903925,0.7804719245433808,0.12627130893728195,0.36,0.5571355310873648,0.4,0.56,0.04,True
3432208036,cheryl_lynn_11,0.0,10.0,2.0,2.0,14.0,3.09306920777189,Cheryl Shackelford,2.0,15.0,0.0,1.0,18.0,3.7254805569978675,0.0,0.0,2.0,snapchat: cshackelford22,24.0,5.3230099791384085,6.841615476477592,0.7780340765188637,4.3694478524670215,8.197814032221203,False,False,,,,,,,,,81.56,30.70254712560507,0.7524720644950866,0.18878835667006588,0.18,0.74,0.38,0.42,0.2,True
,,,,,,,,,,,,,,,,,,,,0.0,3.8066624897703196,0.0,0.6931471805599453,,,True,,,,,,,,,,,,,,,,,,True
282FF966-EC3E-4E2C-8AE7-688010A5F049,,,,,,,,,,,,,,,,,,,,,,,0.0,3.044522437723423,False,False,,,,,,,,,,,,,,,,,,True
6D38A891-D6CD-49FF-A7EE-1F83604BB891,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,True
33651270,CassGaff,2.0,6.0,0.0,0.0,8.0,2.25,Cassandra Gaffney,2.0,14.0,0.0,1.0,17.0,3.2639334294856344,0.0,0.0,2.0,a stream of consciousness,25.0,6.326149473155099,5.872117789475416,1.0773199210161355,,8.182000136293405,,True,,,,,,,,,,,,,,,,,,False
533C7833-AFDC-4D62-B7D8-4C9C8D1D970B,,,,,,,,,,,,,,,,,,,,,,,1.6094379124341003,2.302585092994046,False,False,2.5,1.8027756377319946,,,0.75,1.299038105676658,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,3.5553480614894135,4.6913478822291435,0.7578521462791312,5.703782474656201,,,True,,,,,,,,,,,,,,,,,,True
8BB63971-046D-4D99-BE81-506B8F02ABAF,,,,,,,,,,,,,,,,,,,,,,,3.044522437723423,0.0,False,False,210409.95,237214.3208599504,,,2488.9,3229.68208806997,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,4.110873864173311,4.61512051684126,0.8907403066013385,2.995732273553991,,,False,,,,,,,,,,,,,,,,,,False
6539592,JimGaffigan,2.0,9.0,0.0,0.0,11.0,2.9139770731827523,Jim Gaffigan,2.0,9.0,0.0,1.0,12.0,3.084962500721156,0.0,0.0,2.0,text me (646) 980-6600 male model. my first wife is @jeanniegaffigan. the pale tourist is now on amazon prime! i'm posting daily videos on youtube.,147.0,14.90308717701212,7.81035268372429,1.9081196177053723,9.873646710525106,9.556762939450564,True,False,,,,,,,,,141.42,74.09509835339986,0.7951447343826294,0.14652541771814992,-0.38,0.7972452571197899,0.2,0.22,0.58,False
307161588,TwoTwoAlys,3.0,7.0,0.0,0.0,10.0,2.721928094887362,SkinnyCanWrite,3.0,11.0,0.0,0.0,14.0,3.3248629576173574,0.0,0.0,1.0,sickness prevails though saints have flourished in my city /sordid stains mark their territory on my conscience but i talk of only beauty.,138.0,7.254884810077338,5.0238805208462765,1.444079886050962,,7.354362330421477,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,4.356708826689592,6.617402977974478,0.6583713945169375,0.0,,,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,7.367077059881012,7.5406215286571525,0.9769853893188237,5.0106352940962555,,,False,,,,,,,,,,,,,,,,,,False
2370303206,SamSitterson,2.0,10.0,0.0,0.0,12.0,3.2516291673878226,Sam Sitterson,2.0,10.0,0.0,1.0,13.0,3.3927474104487847,0.0,0.0,2.0,,,0.6931471805599453,3.6375861597263857,0.1905514124267734,,0.0,,,0.03125,0.17399263633843817,0.03125,0.17399263633843817,0.0,0.0,,,74.875,37.859732896574954,0.7313151843845844,0.1430345423463163,0.25,0.6614378277661477,0.375,0.5,0.125,True
3A33F287-3FE8-48BD-B943-962444D56D37,,,,,,,,,,,,,,,,,,,,,,,1.0986122886681098,2.302585092994046,False,False,2.5,0.5,,,0.0,0.0,,,,,,,,,,,,True
96655777-66B8-4682-8CD4-EA363E79AF11,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,False,False,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,False,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,3.1354942159291497,7.888709524182015,0.3974660502224882,,,,True,,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,4.382026634673881,6.643789733147672,0.6595673268843473,0.6931471805599453,,,True,,,,,,,,,,,,,,,,,,True
6B1CD91D-BCE6-4825-AB19-2E6E55C4147D,,,,,,,,,,,,,,,,,,,,,,,2.9444389791664403,0.0,False,False,47122.944444444445,100548.78719665958,,,640.2777777777778,1110.1606893476455,,,,,,,,,,,,False
