,user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected
21,131F10C9-F182-4227-B043-00D9F257190B,,,,,,,,,,,,,,,,,,,,,,86.0,0,0.0,False,False
22,58B34505-36FB-4E97-A9D6-00DF3D585DE9,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,False
23,20ED3363-BF93-4D02-9C51-00ED3591E539,,,,,,,,,,,,,,,,,,,,,,6.233333333333333,20,0.0,False,False
24,0B5CFE9C-4056-49F7-A854-00FA6DD8ACF3,,,,,,,,,,,,,,,,,,,,,,0.341047503045067,0,0.0,False,False
25,6E228A1B-BB18-4B14-A4C1-011805D61152,,,,,,,,,,,,,,,,,,,,,,758.25,0,0.0,False,True
26,2183CCFC-81EF-4526-98DC-011A6E4C3191,,,,,,,,,,,,,,,,,,,,,,12.849462365591398,4,0.0,False,False
27,78A95680-6F19-4670-8FC3-01202BEA5D2F,,,,,,,,,,,,,,,,,,,,,,171.625,0,0.0,False,False
28,13D13950-6C22-45C5-A6A7-012C20EDC65E,,,,,,,,,,,,,,,,,,,,,,12.909090909090908,20,0.0,False,False
29,FE853DC6-73AB-4D58-B3A5-013C9813C25E,,,,,,,,,,,,,,,,,,,,,,148.58333333333334,0,0.0,False,True
30,0E7AE8D0-6AB9-43C7-936F-01401B943398,,,,,,,,,,,,,,,,,,,,,,58.69512195121951,0,0.0,False,True
31,9FAA8390-BDB9-4482-8921-014689CE0132,,,,,,,,,,,,,,,,,,,,,,6.789473684210527,0,0.0,False,False
32,6AED91C2-FBEA-4AB2-A541-01498E63BFA6,,,,,,,,,,,,,,,,,,,,,,94.8688524590164,0,0.0,False,False
33,928EBD6A-77B8-4003-8418-01551741762F,,,,,,,,,,,,,,,,,,,,,,11.962962962962964,20,0.0,False,False
34,E59AF949-B866-4AF9-A8E8-0157322E65CC,,,,,,,,,,,,,,,,,,,,,,60.23913043478261,4,0.0,False,False
35,2AC3372D-15A6-4C6E-9DB2-01652A96C9B7,,,,,,,,,,,,,,,,,,,,,,29.08264462809917,0,0.0,False,False
36,0F366009-5901-4363-8CE1-0166BDB033DC,,,,,,,,,,,,,,,,,,,,,,23.742857142857144,0,0.0,False,True
37,5099092C-426F-405F-B195-017765F1F6B2,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,False
38,D6B2FE7D-EC5E-4A2B-A6BF-017BB9443A7F,,,,,,,,,,,,,,,,,,,,,,0.7045454545454546,20,0.0,False,False
39,7E8D607F-FAF8-4DDF-AC36-0188321FA934,,,,,,,,,,,,,,,,,,,,,,21.47058823529412,20,0.0,False,False
40,F2D1A7FE-9A54-45CB-8D13-018A3F3C8CAA,,,,,,,,,,,,,,,,,,,,,,28.8,9,0.0,False,False
41,6CA6475E-2137-465A-9210-0192BF1569F2,,,,,,,,,,,,,,,,,,,,,,2.75,0,0.0,False,False
42,2A294D2E-B83A-4BDE-ACA9-01AA4C511BC7,,,,,,,,,,,,,,,,,,,,,,13.333333333333334,0,0.0,False,False
43,D90A1225-5120-4671-8281-01B4955D8358,,,,,,,,,,,,,,,,,,,,,,7.865384615384615,0,0.0,False,False
44,75893CAB-5F7D-4782-A349-01BD864A7929,,,,,,,,,,,,,,,,,,,,,,36.85714285714285,0,0.0,False,False
45,9D4FAAFF-711B-499E-BFB6-01C77E96389C,,,,,,,,,,,,,,,,,,,,,,6.153846153846154,20,0.0,False,False
46,4076A75D-6F1E-4E48-A464-01CDDC7C742D,,,,,,,,,,,,,,,,,,,,,,30.2,0,0.0,False,False
47,AC4A2A30-4357-4DCB-A8C1-01DDABA12BBD,,,,,,,,,,,,,,,,,,,,,,24.5,0,0.0,False,False
48,8166841C-ECC2-4339-B1A2-01F89B5BFD77,,,,,,,,,,,,,,,,,,,,,,32.13636363636363,0,0.0,False,False
49,94AD3B3D-AEE4-48B7-91E4-02018EDC60C0,,,,,,,,,,,,,,,,,,,,,,8.248344370860927,20,0.0,False,False
50,9BA2B2DB-D160-49A9-88A5-020878FD2015,,,,,,,,,,,,,,,,,,,,,,0.65,0,0.0,False,False
51,659E935D-DA59-43DD-BC78-020D18EBF5B5,,,,,,,,,,,,,,,,,,,,,,15.947019867549669,20,0.0,False,False
52,21C486D6-0E0F-4DA0-8ACC-02187D111D35,,,,,,,,,,,,,,,,,,,,,,15.0,2,0.0,False,False
53,28FC8457-3C85-4EC9-B040-0223B9E17CD5,,,,,,,,,,,,,,,,,,,,,,22.88888888888889,7,0.0,False,False
54,E1376F1B-53E1-4814-BB68-02246A9148FD,,,,,,,,,,,,,,,,,,,,,,10.565217391304348,13,0.0,False,False
55,C2C654D8-D1A7-44EB-9BB8-0244F995D40D,,,,,,,,,,,,,,,,,,,,,,9.318181818181818,0,0.0,False,False
56,CBF28C59-0011-4F1C-876B-0253C6CE31E3,,,,,,,,,,,,,,,,,,,,,,0.2962962962962963,0,0.0,False,True
57,F06B6E20-5401-4167-8C3B-0263274BAA97,,,,,,,,,,,,,,,,,,,,,,21.0,0,0.0,False,False
58,0D15C027-25F8-4641-9BA0-02654D0071FE,,,,,,,,,,,,,,,,,,,,,,19.4375,15,0.0,False,False
59,755C3456-41DC-430D-BBE1-02667F30613D,,,,,,,,,,,,,,,,,,,,,,49.0,0,0.0,False,True
60,19ED00FD-FB9B-4A12-B1B4-026B7C0DD5A4,,,,,,,,,,,,,,,,,,,,,,4.362229102167182,20,0.0,False,False
61,BF855822-05B2-4FA2-BD80-026CE10618BA,,,,,,,,,,,,,,,,,,,,,,49.90857142857143,9,0.0,False,False
62,1914D399-7C64-4B6D-A998-0272F9C011F1,,,,,,,,,,,,,,,,,,,,,,19.0,17,0.0,False,False
63,01203FF4-F7F4-4330-932E-027C40DAAEBA,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,True
64,56056186-0FB8-4BF3-9813-028A471B1830,,,,,,,,,,,,,,,,,,,,,,178.7058823529412,0,0.0,False,True
65,D0AE1F6E-6A60-47D8-A60C-028D796CC4CC,,,,,,,,,,,,,,,,,,,,,,9.285714285714286,20,0.0,False,False
66,9AADCD65-9D5F-4E60-80AB-028F63D83736,,,,,,,,,,,,,,,,,,,,,,38.74074074074074,0,0.0,False,False
67,9B4B1C91-6325-496E-A618-0295F6657C1E,,,,,,,,,,,,,,,,,,,,,,21.5,16,0.0,False,False
68,EED75ECD-A67C-41A6-8730-029BE1C04CDC,,,,,,,,,,,,,,,,,,,,,,10.933333333333334,20,0.0,False,False
69,6C95C94A-77A4-4BE0-86CB-02AA452EFC57,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,False,False
70,E602C5B6-A09E-45A0-8830-02B09853D8CC,,,,,,,,,,,,,,,,,,,,,,31.64197530864197,20,0.0,False,False
71,ACA4E233-2C90-4881-A86D-02B0D2F61DCD,,,,,,,,,,,,,,,,,,,,,,20.226993865030675,20,0.0,False,False
72,9DEB99C6-CB93-4BB2-9363-02C15C3415E9,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,True
73,2ED70FFF-F7FA-4ED6-9095-02C43FC78110,,,,,,,,,,,,,,,,,,,,,,17.19047619047619,20,0.0,False,False
74,5E5E6563-BCED-4B4A-A3BE-02D0486D6115,,,,,,,,,,,,,,,,,,,,,,6.0,0,0.0,False,False
75,6131CBBE-481B-4D27-AA20-02D64B8BEEE2,,,,,,,,,,,,,,,,,,,,,,6.933333333333334,20,0.0,False,False
76,1C8BC4FD-F32D-4297-8F6D-02E0DE19CED6,,,,,,,,,,,,,,,,,,,,,,8.508287292817679,20,0.0,False,False
77,5FF7B33A-892F-4F19-AA75-02F4D051D354,,,,,,,,,,,,,,,,,,,,,,16.1,0,0.0,False,False
78,4AB4C9A5-94CC-4B19-9673-03095D6E5B36,,,,,,,,,,,,,,,,,,,,,,18.789473684210527,10,0.0,False,False
79,A572BD60-374C-4BA3-B975-03146751E965,,,,,,,,,,,,,,,,,,,,,,13.333333333333334,20,0.0,False,False
80,36E76449-AAF5-4EC6-BBFB-03248534FD47,,,,,,,,,,,,,,,,,,,,,,28.52380952380953,7,0.0,False,False
81,F649FD40-629E-4428-9A78-03280B6C107E,,,,,,,,,,,,,,,,,,,,,,70.0,0,0.0,False,False
82,5DB38BB8-49CF-41E9-ABA3-032C6E00629A,,,,,,,,,,,,,,,,,,,,,,20.0,0,0.0,False,False
83,8A27E88C-D56F-45DF-A134-032E8CB55E9B,,,,,,,,,,,,,,,,,,,,,,7.0,0,0.0,False,True
84,174B018D-62DE-4ACB-9C53-0336100F5634,,,,,,,,,,,,,,,,,,,,,,18.33333333333333,1,0.0,False,False
85,783BE76C-4B8C-4A31-8C25-033ADB92E5A2,,,,,,,,,,,,,,,,,,,,,,0.9210526315789472,20,0.0,False,False
86,7A0AD8BA-A23D-4C8E-9EF3-033F00B87BD1,,,,,,,,,,,,,,,,,,,,,,23.789473684210527,0,0.0,False,False
87,9A60C78B-C093-4D99-9B42-034221279CDF,,,,,,,,,,,,,,,,,,,,,,10.6,8,0.0,False,False
88,8F298C1B-08B6-491F-A28D-0363F7301150,,,,,,,,,,,,,,,,,,,,,,0.7714285714285715,20,0.0,False,False
89,DAEC3694-03DC-4BEE-954D-03657B50E029,,,,,,,,,,,,,,,,,,,,,,60.5,0,0.0,False,False
90,2F8342CA-1A35-4357-8969-03801079712F,,,,,,,,,,,,,,,,,,,,,,11.5,3,0.0,False,False
91,2CA875CB-682F-4EFE-80F5-038273D2E7C7,,,,,,,,,,,,,,,,,,,,,,8.0,3,0.0,False,False
92,7374F48D-2813-4F37-9A0A-039256788B96,,,,,,,,,,,,,,,,,,,,,,6.769230769230769,0,0.0,False,True
93,2DAE5975-47CC-4017-9DEC-039AD35F8A63,,,,,,,,,,,,,,,,,,,,,,15.887387387387388,20,0.0,False,False
94,A427317D-9EE3-48BE-8825-03A5978C65CE,,,,,,,,,,,,,,,,,,,,,,192.0,0,0.0,False,True
95,69128A75-9A80-4E6E-ACB0-03A800B89648,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,False
96,C318D192-34AE-4535-B0EA-03ADDD373748,,,,,,,,,,,,,,,,,,,,,,1.4666666666666666,20,0.0,False,False
97,C5D8667B-979A-4077-A35A-03AF5BC5B889,,,,,,,,,,,,,,,,,,,,,,26.4,4,0.0,False,False
98,59D76919-EDE1-4FBC-A6AB-03BD4C94AA7A,,,,,,,,,,,,,,,,,,,,,,77.0,0,0.0,False,False
99,1E2FC90F-16A4-40A7-AEEA-03CB194D875C,,,,,,,,,,,,,,,,,,,,,,4.388888888888889,0,0.0,False,True
100,EF758157-D80E-4F6F-96E6-03F31FC2A949,,,,,,,,,,,,,,,,,,,,,,70.0,0,0.0,False,False
101,93CF809A-2CC6-4DB1-9B94-03F6BB8F5FC3,,,,,,,,,,,,,,,,,,,,,,9.310344827586206,5,0.0,False,False
102,A0AAD410-8B10-4DC2-ADC1-03FA4E7F3AED,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,True
103,89D6BF81-F0B8-4E4E-99FE-04060BB50691,,,,,,,,,,,,,,,,,,,,,,8.0,20,0.0,False,False
104,18D6A851-B32D-4D1D-A97D-0409700EF87E,,,,,,,,,,,,,,,,,,,,,,4.428571428571429,0,0.0,False,False
105,EDEC117A-57CB-420E-89EA-0409FDE514F4,,,,,,,,,,,,,,,,,,,,,,26.571428571428573,1,0.0,False,False
106,0A30B710-3BE4-45F1-9A94-0410059D1D62,,,,,,,,,,,,,,,,,,,,,,5.293868921775899,20,0.0,False,False
107,7B150DDA-58B6-42F3-9715-0426A6B09CBF,,,,,,,,,,,,,,,,,,,,,,21.75,0,0.0,False,True
108,BDFAC801-028E-40AD-9AA2-0436D34675A4,,,,,,,,,,,,,,,,,,,,,,0.2142857142857142,6,0.0,False,False
109,BE69B81E-B9DC-4739-8493-044328216C0E,,,,,,,,,,,,,,,,,,,,,,1.87436084733382,20,0.0,False,False
110,BECDB9FA-A65E-441C-8C9A-044415407C58,,,,,,,,,,,,,,,,,,,,,,45.57692307692308,20,0.0,False,False
111,57A85445-3586-4D59-ABCA-04612A0FAF28,,,,,,,,,,,,,,,,,,,,,,35.22794117647059,20,0.0,False,False
112,DBD58EFC-7A4E-4555-968A-0461CD5D9A83,,,,,,,,,,,,,,,,,,,,,,4.892857142857143,20,0.0,False,False
113,C7FC6442-C831-4FC5-B533-0488AFFDDA5B,,,,,,,,,,,,,,,,,,,,,,59.25,3,0.0,False,False
114,3A248ABB-0A59-4717-A5CC-048E7B833DC9,,,,,,,,,,,,,,,,,,,,,,81.65217391304348,0,0.0,False,True
115,CEF50DA6-F86F-4DB8-AD6F-0496A61CC653,,,,,,,,,,,,,,,,,,,,,,33.91304347826087,0,0.0,False,False
116,C489F14C-9CE9-4322-A5D6-04A17C130AD7,,,,,,,,,,,,,,,,,,,,,,8.554133858267717,0,0.0,False,False
117,4E3028CF-CB51-468A-9FD6-04BF22A00DA3,,,,,,,,,,,,,,,,,,,,,,55.95454545454545,20,0.0,False,False
118,1CAE0954-84FF-4902-8F35-04C214ECE17F,,,,,,,,,,,,,,,,,,,,,,56.25,0,0.0,False,True
119,B47A8180-9CD6-4552-A333-04C7D2E8FD73,,,,,,,,,,,,,,,,,,,,,,3.333333333333333,20,20.0,False,False
120,B45DD3F8-546A-4F4A-A479-04CABFB6C3BF,,,,,,,,,,,,,,,,,,,,,,20.58333333333333,0,0.0,False,False
121,C7DCE88F-A8CA-446F-B9CE-04CBF24ED68B,,,,,,,,,,,,,,,,,,,,,,7.2998046875,20,0.0,False,False
122,38A370EB-5C9B-4870-9043-04D4F92FEA2E,,,,,,,,,,,,,,,,,,,,,,76.25,0,0.0,False,False
123,4713DEE9-2772-4D44-982A-04DB89192CAE,,,,,,,,,,,,,,,,,,,,,,19.0,2,0.0,False,False
124,96AFAFE4-BDB4-4618-B87E-04EEC4DB40F7,,,,,,,,,,,,,,,,,,,,,,9.758823529411766,20,0.0,False,False
125,CC630DC8-7308-4AE2-90D8-04F3BB9F1F55,,,,,,,,,,,,,,,,,,,,,,12.491228070175438,20,0.0,False,False
126,02EB7C77-0F63-4C15-AC66-04FD3EF454C2,,,,,,,,,,,,,,,,,,,,,,43.0,0,0.0,False,False
127,87B0C793-1015-422F-84A4-050526904D53,,,,,,,,,,,,,,,,,,,,,,56.23076923076923,0,0.0,False,True
128,FFFC1B52-B667-49F8-9000-051A08D93184,,,,,,,,,,,,,,,,,,,,,,14.10344827586207,0,0.0,False,False
129,4E929E53-C92E-4233-89D5-051C0331F32B,,,,,,,,,,,,,,,,,,,,,,19.0,3,0.0,False,False
130,B17C1427-0C93-4BB1-B0BD-0523B0161B79,,,,,,,,,,,,,,,,,,,,,,6.222222222222222,20,0.0,False,False
131,5E2718E9-3619-4AC5-852A-052D7B6E4177,,,,,,,,,,,,,,,,,,,,,,80.0,0,0.0,False,True
132,B5D9CD8D-320E-4FBC-B4B4-05339511E27B,,,,,,,,,,,,,,,,,,,,,,10.0,1,0.0,False,False
133,8B6B329F-3655-4704-854F-054C7A73850E,,,,,,,,,,,,,,,,,,,,,,13.899159663865548,8,0.0,False,False
134,0741EC96-BB94-42C0-8DC3-05501CBF8D38,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,True
135,E1A8158C-2AFA-4CE6-BC88-055223BD3400,,,,,,,,,,,,,,,,,,,,,,60.5,0,0.0,False,False
136,FDD1B5A0-FD90-44B6-AC93-0558330C5072,,,,,,,,,,,,,,,,,,,,,,70.08333333333333,0,0.0,False,False
137,9DE42C2C-E51D-4474-8A25-057357DC4267,,,,,,,,,,,,,,,,,,,,,,20.16734693877551,20,0.0,False,False
138,E578300F-4556-4D8C-8C60-057A12AE6E48,,,,,,,,,,,,,,,,,,,,,,9.090909090909092,20,0.0,False,False
139,4C30FC7C-191F-4A37-9D2B-0580AC21D396,,,,,,,,,,,,,,,,,,,,,,4.277777777777778,20,0.0,False,False
140,0.0,,,,,,,,,,,,,,,,,,,,,,0.4206730769230769,True,5.104567307692308,True,False
141,EAB4A1AB-BC9B-4679-AF23-0588EB94FCFF,,,,,,,,,,,,,,,,,,,,,,21.0,20,0.0,False,False
142,3DE54AD7-EB91-4B3B-B372-059CF266F20D,,,,,,,,,,,,,,,,,,,,,,13.133333333333333,20,0.0,False,False
143,3A38119C-CA9B-4217-9563-059CF578F31B,,,,,,,,,,,,,,,,,,,,,,4.07987505577867,20,0.0,False,False
144,53502714-2042-424B-ABAD-05A7CAC1F5DA,,,,,,,,,,,,,,,,,,,,,,6.368421052631579,8,0.0,False,False
145,D01D6D6B-9E06-4787-B467-05B78BE39145,,,,,,,,,,,,,,,,,,,,,,54.20634920634921,4,0.0,False,False
146,160A5246-76B4-447E-8DC8-05BA7C4B7962,,,,,,,,,,,,,,,,,,,,,,23.7027027027027,20,0.0,False,False
147,FE8413D6-F481-4480-8D71-05BA838E4946,,,,,,,,,,,,,,,,,,,,,,11.333333333333334,2,0.0,False,False
148,BE485477-A5BB-4476-875C-05BB0E3E6A6E,,,,,,,,,,,,,,,,,,,,,,1.0833333333333333,9,0.0,False,False
149,78EF14B4-0E4D-4F44-A1CC-05BE8CF5C7C3,,,,,,,,,,,,,,,,,,,,,,1.375,11,0.0,False,False
150,42420262-5A85-44CC-B464-05BF66A6F8A4,,,,,,,,,,,,,,,,,,,,,,15.625,0,0.0,False,False
151,0CF1FF5A-477F-4CB2-9312-05BFBC1C3885,,,,,,,,,,,,,,,,,,,,,,29.023255813953487,20,0.0,False,False
152,21112D39-BFC8-4BC3-8014-05D535189485,,,,,,,,,,,,,,,,,,,,,,12.4,7,0.0,False,False
153,569E8DEF-B926-4513-B75B-05D79ECE016B,,,,,,,,,,,,,,,,,,,,,,138.0,0,0.0,False,True
154,1C376A13-FF45-402E-B8E5-05ED86A2AC0E,,,,,,,,,,,,,,,,,,,,,,1.2758620689655171,20,0.0,False,False
155,32D03366-7C81-4BBD-A7BC-05F3AD6DB6D8,,,,,,,,,,,,,,,,,,,,,,45.65,5,0.0,False,False
156,BB27DFF9-0AA8-4C4E-8738-05F93194AFED,,,,,,,,,,,,,,,,,,,,,,19.0,0,0.0,False,False
157,D8364FC4-DEDA-47CF-B9C2-05FB976FDE86,,,,,,,,,,,,,,,,,,,,,,12.545454545454543,1,0.0,False,False
158,EFCD1F04-E8D5-4DC8-98CB-05FDFE5D9478,,,,,,,,,,,,,,,,,,,,,,5.37037037037037,3,0.0,False,False
159,269A1F7D-B6C2-475B-B3E4-060714D4DEAE,,,,,,,,,,,,,,,,,,,,,,4.571428571428571,20,0.0,False,False
160,68B58C3A-B5AF-4748-AF09-060DAA9951F1,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,False
161,CC62A818-B890-4240-954A-060DC8E07317,,,,,,,,,,,,,,,,,,,,,,21.769784172661872,5,0.0,False,False
162,C69D5CF5-F2A4-4E5A-8092-0612AD9E7BFE,,,,,,,,,,,,,,,,,,,,,,88.2,0,0.0,False,False
163,095E5B4A-359E-45EA-A1F1-0627BB6D3B7C,,,,,,,,,,,,,,,,,,,,,,46.11111111111112,20,0.0,False,False
164,563A9BB0-A364-4466-8BA7-063096B9FC65,,,,,,,,,,,,,,,,,,,,,,58.7891156462585,20,0.0,False,False
165,2D22B9FC-D49D-46A2-A091-063940F7B1E1,,,,,,,,,,,,,,,,,,,,,,21.65116279069768,0,0.0,False,False
166,211526B9-3C5C-4CB1-9702-063B217B20F5,,,,,,,,,,,,,,,,,,,,,,14.604166666666666,6,0.0,False,False
167,3B9B59BD-F070-4E6C-8FA5-063BDE3F037C,,,,,,,,,,,,,,,,,,,,,,7.604966139954853,1,0.0,False,False
168,86223114-2E3A-4817-ADF1-063D9AF80A32,,,,,,,,,,,,,,,,,,,,,,20.285714285714285,20,0.0,False,False
169,4EFE1F2A-3C60-468E-BF37-0644EE53E8BD,,,,,,,,,,,,,,,,,,,,,,97.0,8,0.0,False,False
170,1C87EDF4-2051-4245-B588-0646ACF87F7E,,,,,,,,,,,,,,,,,,,,,,27.783132530120483,18,0.0,False,False
171,33DEB3A1-0D29-436E-BDFD-06476F3625F1,,,,,,,,,,,,,,,,,,,,,,38.45070422535211,20,0.0,False,False
172,5B4B9DD3-807D-46B5-95FA-06490A9D7753,,,,,,,,,,,,,,,,,,,,,,140.0,0,0.0,False,False
173,5C49AB30-CF02-495E-A5E9-064E777E57EA,,,,,,,,,,,,,,,,,,,,,,6.043478260869565,20,0.0,False,False
174,9D16AB3E-B420-49CB-860F-064F94EE6A81,,,,,,,,,,,,,,,,,,,,,,2.264705882352941,20,0.0,False,False
175,69BFFA8E-C8DA-42EF-AA17-0662C4668870,,,,,,,,,,,,,,,,,,,,,,14.96875,20,0.0,False,False
176,3B8A7B0B-3008-417F-86B6-06658715678E,,,,,,,,,,,,,,,,,,,,,,36.0,0,0.0,False,False
177,7586B52E-2DF5-4B03-A8FA-06797F55ADCF,,,,,,,,,,,,,,,,,,,,,,28.32323232323232,0,0.0,False,False
178,B94AC620-15E6-4F71-8FC8-067CE785AD98,,,,,,,,,,,,,,,,,,,,,,18.375,0,0.0,False,True
179,5B5D0ADF-A57C-427A-802B-06A3391CDA0E,,,,,,,,,,,,,,,,,,,,,,19.166666666666668,0,0.0,False,False
180,5D1AAAEE-F5D1-456C-8F96-06B3882C4429,,,,,,,,,,,,,,,,,,,,,,5.525373134328358,20,0.0,False,False
181,DA4F3E0C-D085-49FE-B251-06B81AE5CDC5,,,,,,,,,,,,,,,,,,,,,,8.76923076923077,20,0.0,False,False
182,7262A19F-AF4C-472F-B174-06C99EFC9A7F,,,,,,,,,,,,,,,,,,,,,,1.0,5,0.0,False,False
183,D40F3BCB-A9B9-461D-A00F-06CD1B811AA4,,,,,,,,,,,,,,,,,,,,,,26.90909090909091,0,0.0,False,True
184,D72AAF4F-88E5-41AD-B4C4-06D3F79FD3BB,,,,,,,,,,,,,,,,,,,,,,11.0,1,0.0,False,False
185,EC3231AF-9485-4C02-844B-06D4B5CB4FA9,,,,,,,,,,,,,,,,,,,,,,42.16129032258065,0,0.0,False,False
186,8204D33C-DFFD-423D-840A-06D4E7226007,,,,,,,,,,,,,,,,,,,,,,13.333333333333334,20,0.0,False,False
187,2E433911-BC52-4BCD-9983-06D903BC10E1,,,,,,,,,,,,,,,,,,,,,,5.8663594470046085,0,0.0,False,False
188,334F0646-7610-4328-B23E-06DFFA98246B,,,,,,,,,,,,,,,,,,,,,,480.0,0,0.0,False,True
189,05FB658B-8B5E-4317-A68C-06E99948B4C3,,,,,,,,,,,,,,,,,,,,,,22.05555555555556,9,0.0,False,False
190,3FB50C84-4642-4CA5-B840-06ECA9767CCB,,,,,,,,,,,,,,,,,,,,,,45.31818181818182,0,0.0,False,False
191,DA06D643-5464-4141-A25B-06F723A58DDC,,,,,,,,,,,,,,,,,,,,,,11.591836734693878,20,0.0,False,False
192,E79D11BA-5D9E-42DF-9B0E-06F76E42C2EA,,,,,,,,,,,,,,,,,,,,,,11.844827586206897,20,0.0,False,False
193,5938B5B7-0461-46CB-8497-06FC8DD558ED,,,,,,,,,,,,,,,,,,,,,,2.789473684210526,20,0.0,False,False
194,56575F5B-9889-4914-81F9-0713B96E7939,,,,,,,,,,,,,,,,,,,,,,11.455,20,0.0,False,False
195,97E461E5-2590-4FD1-B846-0730F7F3921F,,,,,,,,,,,,,,,,,,,,,,30.818181818181817,5,0.0,False,False
196,DFB0AB10-C086-4534-836F-07322937F001,,,,,,,,,,,,,,,,,,,,,,1.975609756097561,0,0.0,False,True
197,9D484EAC-546C-4652-ADD3-074186A4739B,,,,,,,,,,,,,,,,,,,,,,9.764705882352942,20,0.0,False,False
198,A80437F2-3B8B-4505-9109-074423D00632,,,,,,,,,,,,,,,,,,,,,,74.66666666666667,16,0.0,False,False
199,BA875CAD-452B-4F10-92C0-076462073CF4,,,,,,,,,,,,,,,,,,,,,,7.0,0,0.0,False,True
200,181568D4-410B-467C-AB34-0764EFDE936F,,,,,,,,,,,,,,,,,,,,,,6.912280701754386,18,0.0,False,False
201,F7000E9C-308E-4D88-9942-076D3C78ABF4,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,False
202,D12FAA14-82BF-44EC-ABCC-077159A16D78,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,False,True
203,492F7106-7997-465C-9289-077AA007EDA1,,,,,,,,,,,,,,,,,,,,,,9.266666666666667,20,0.0,False,False
