user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected,label
6539592,JimGaffigan ,2,9,0,1,12,3.084962500721156,Jim Gaffigan ,2,9,0,2,13,3.085055102756477,0,0,2,Text me (646) 980-6600 Male Model. My first wife is @jeanniegaffigan. THE PALE TOURIST is now on AMAZON PRIME! I'm posting daily videos on youtube. ,148,2967074,2465,0.0008307848068501,19411,14139,True,False,False
1452520626,Cloud9 ,1,4,1,1,7,2.807354922057604,Cloud9 ,1,4,1,1,7,2.807354922057604,0,0,1,Connect with us: https://t.co/KutvmyZvHg ‣ https://t.co/fghwZbOlPK ‣ https://t.co/GFFXHm94oB ‣ https://t.co/g1N5CvXPsH ‣ https://t.co/IuSI5PeYWc ‣ https://t.co/ssJ7fmpSEc | ✉️ partners@cloud9.gg #C9WIN ,202,980775,385,0.0003925467105095,32084,29174,True,False,False
1242064417799524353,babuba72858885 ,0,6,8,1,15,2.789898095464288,babuba ,0,6,0,1,7,1.8423709931771088,0,0,1,Help our suffering ✝️ ,22,141,4381,31.0709219858156,4,8,False,False,False
778575605860274176,EthanEvansSJ ,4,8,0,1,13,3.238901256602631,Ethan Evans ,2,8,0,2,12,2.918295834054489,0,0,2,Journalist @solentuni | Feature Writer for @golearsport | #SaintsFC ST Holder | Love the darts ,95,1205,925,0.7676348547717843,8061,11712,False,False,False
18363362,1_Shot ,1,3,1,2,7,2.807354922057604,1_Shot (IV) ,3,3,1,5,12,3.4182958340544896,0,0,2, ,1,6218,1245,0.2002251527822451,14452,10,False,False,False
136361303,voguemagazine ,0,13,0,1,14,3.378783493486176,Vogue Magazine ,2,11,0,2,15,3.373557262275185,0,0,2,The official Twitter page of Vogue Magazine. ,45,13716770,515,3.754528216190838e-05,155818,5491,True,False,False
2989655077,KBOleague ,3,6,0,1,10,3.121928094887362,KBO ,3,0,0,1,4,2.0,0,0,1,Official English Twitter account of Korea Baseball Organization.(KBO) ,70,3979,13,0.0032671525508921,341,16,True,False,False
814760,1Xtra ,1,3,1,1,6,2.584962500721156,BBC Radio 1Xtra ,5,7,1,3,16,3.452819531114783,0,0,3,On air. On the ground. Listen on your radio or on @BBCSounds ,61,583147,9630,0.0165138464229431,105699,39704,True,False,False
343372674,juvenal62garcia ,0,13,2,1,16,3.702819531114783,Juvenal Garcia ,2,11,0,2,15,3.4565647621309536,0,0,2,"Investigador, publicitario consultor y comunicador. Ecologista. ",64,1356,1381,1.0184365781710911,46944,54991,False,False,False
1126749496082223104,bighit_merch ,0,11,0,2,13,3.3927474104487847,BIGHIT OFFICIAL MERCH ,19,0,0,3,22,3.606936732175321,0,0,3,All about the OFFICIAL MERCH from Big Hit Entertainment & More! ,64,1948616,7,3.592293196812507e-06,249,0,True,False,False
15133627,O2 ,1,0,1,1,3,1.584962500721156,O2 in the UK ,3,5,1,4,13,3.085055102756477,0,0,4,"On O2, you always get great value deals. See if we can get you one today. We’re here 7am-10pm (8am-8pm weekends) and 24/7 on My O2. ",132,363267,55616,0.1530995108281236,1305891,13870,True,False,False
550202880,raphaelvarane ,0,13,0,1,14,2.950212064914748,Raphaël Varane ,2,11,0,2,15,3.240223928941852,0,0,2,Footballeur @realmadrid 🏆 @equipedefrance 🇫🇷⭐️⭐️ #TeamVarane ,61,6012438,104,1.729747566627714e-05,1544,163,True,False,False
28406270,kumailn ,0,7,0,1,8,3.0,Kumail Nanjiani ,2,12,0,2,16,3.1556390622295662,0,0,2, ,1,3118233,3210,0.0010294291670955,1360,20595,True,False,False
384951307,BBCMOTD ,7,0,0,1,8,2.75,Match of the Day ,2,11,0,4,17,3.2639334294856344,0,0,4,"@bbc football coverage on @BBCMOTD, @BBCSport and @bbc5live . Also follow @GaryLineker,@MarkChapman and @MrDanWalker. ",118,2975623,110,3.696704858108705e-05,128229,911,True,False,False
1250624522161516546,iamrounakdey ,0,12,0,1,13,3.5465935642949384,Rounak Dey ,2,7,0,2,11,3.277613436819116,0,0,2,आज़ाद आवाज़...बेबाकी से अपनी बात रखता हूँ | राइट-लेफ्ट-सेंटर से कोई लेना-देना नहीं | रिट्वीट का मतलब प्रचार नहीं | #CivilEngineer #NewsLover #PressMedia ,153,393,2411,6.134860050890585,866,735,False,False,False
84078498,DonJediondo ,2,9,0,1,12,2.8553885422075336,Don Jediondo ,2,9,0,2,13,2.8731406795131336,0,0,2,Esta es mi cuenta oficial sumercé de Sutamarchán para mundo Bogotá - Colombia🇨🇴 contrataciones: +57 3114911522 eventos@donjediondo.com Instagram: @donjediondo ,159,634056,18608,0.0293475655147179,48198,47106,True,False,False
1209111705143435264,ChasGerretsen ,2,11,0,1,14,3.182005814760214,Chas Gerretsen ,2,11,0,2,15,3.1898980954642875,0,0,2,A Strange Life ,15,20679,897,0.0433773393297548,1004,503,False,False,False
2782067352,4SLars ,2,3,1,1,7,2.807354922057604,Nuclear Winter ,2,11,0,2,15,3.5068905956085183,0,0,2,Ameri-strayan'.  https://t.co/f9Vbh93u8Y ,41,16500,7802,0.4728484848484848,144091,92092,False,False,False
181572333,chancetherapper ,0,15,0,1,16,3.077819531114783,Chance The Rapper ,3,12,0,3,18,3.30827083453526,0,0,3,"#TheBigDay, #10day, #AcidRap and #ColoringBook out everywhere now https://t.co/cvcTjP8FQT ",90,8344490,2976,0.0003566425269848,47277,16624,True,False,False
999559092757819392,eugemigliori ,0,12,0,1,13,3.0269868333592878,Eugenia Migliori 🇦🇷 ,2,13,0,5,20,3.5841837197791886,0,0,3,Argie living in London via Madrid and NYC. Principal Policy Adviser @cbitweets. Wages + Gender Equality. MPA @ucl. Peronista & Feminista. Tweets my own views. ,159,303,896,2.957095709570957,618,9830,False,False,False
514283233,iamlakshmirai ,0,13,0,1,14,2.9852281360342525,RAAI LAXMI ,9,0,0,2,11,2.663532754804255,0,0,2,"Actor n proud to be part of indian cinema! Hard work is my lifestyle n cinema is in my blood! Follow me on:-www.facebook.com/iamlakshmirai ,Insta:- iamraailaxmi ",161,1802178,214,0.0001187452071881,32559,33389,True,False,False
25351121,chrisodonnell ,0,13,0,1,14,3.378783493486176,chris o'donnell ,0,13,0,3,16,3.5,0,0,2, ,1,242876,449,0.0018486799848482,1441,504,True,False,False
28422142,iamcolinquinn ,0,13,0,1,14,3.128085278891395,Colin Quinn ,2,8,0,2,12,2.8553885422075336,0,0,2,comedian ,9,535756,836,0.0015604118292655,32135,93,True,False,False
19212622,cbfowler ,0,8,0,1,9,3.169925001442312,Chris Fowler ,2,9,0,2,13,3.3927474104487847,0,0,2,"CFB, tennis, soccer, hockey, music, a bit more. but my instagram is really much more enjoyable: https://t.co/Mui1MIHYRW ",120,806608,644,0.0007984051732687,21607,424,True,False,False
1903382054,England ,1,6,0,1,8,2.75,England ,1,6,0,1,8,2.75,0,0,1,"Home of England’s national football teams: the #ThreeLions, @Lionesses, #YoungLions and Para Lions. Contact us: https://t.co/6j3agmqIX3 ",136,4036302,465,0.0001152044619059,39039,12115,True,False,False
109702885,marcjacobs ,0,10,0,1,11,3.0957952550009344,Marc Jacobs ,2,8,0,2,12,3.084962500721156,0,0,2, ,1,8812257,1260,0.0001429826660752,25312,10723,True,False,False
1112976234,buddabaker32 ,0,10,2,1,13,3.238901256602631,Budda Baker ,2,8,0,2,12,2.918295834054489,0,0,2,AZ l Blessed l R.I.P big bro | ,31,27546,446,0.0161910985261017,3801,9561,True,False,False
724205574565466112,OfficeOfKNath ,4,9,0,1,14,3.3248629576173574,Office Of Kamal Nath ,4,13,0,4,21,3.4632805178108104,0,0,4,Gen Secretary @INCIndia | President @INCMP ,43,965561,103,0.0001066737368224,4176,3719,True,False,False
3024098055,BrianL1775 ,2,4,4,1,11,3.277613436819116,Brian Lozada ,2,9,0,2,13,3.180832987205441,0,0,2,CISO - @HBOMAX | @Zocdoc | @CondeNast | @SonyMusicglobal alum #cybersecurity #cyberwar #infosec #cyberdefense #informationsecurity #SemperFi ,141,582,2204,3.7869415807560136,213,3481,False,False,False
358546943,JavaughnSYW ,4,7,0,1,12,3.418295834054489,♂ ,0,0,0,2,2,1.0,1,0,1,my name is javaughn and i’m from harvey IL 149.. 23 years old I have 2 brothers a child & I play guitar. I’m all well ,118,198140,383,0.0019329766831533,26167,19894,False,False,False
3001657251,franciscaNBL ,3,9,0,1,13,3.3927474104487847,Francisca Lachapel ,2,15,0,2,19,3.471354487013928,0,0,2,Actriz-Presentadora de TV. Amo lo que hago en @univision y @despiertamerica 🇩🇴🇺🇸 •Que nada ni nadie te detenga• ,112,63856,157,0.0024586569782009,2985,302,True,False,False
77046494,ErnstRoets ,2,8,0,1,11,3.095795255000934,Ernst Roets ,2,8,0,2,12,3.084962500721156,0,0,2,"AfriForum Head of Policy and Action, Forum Films CEO, Chairperson of Opinor. Producer: #DisruptedLand, #TaintedHeroes, Author: #KillTheBoerBook ",144,65520,283,0.0043192918192918,17894,1243,True,False,False
15131310,WholeFoods ,2,8,0,1,11,3.027169118440619,Whole Foods Market ,3,13,0,3,19,3.642149881636903,0,0,3,"We’re the place to discover new flavors, new favorites and new ideas, whatever those might be. Tag your food obsession of the moment with #MakesMeWhole. ",153,4351344,492731,0.113236508076585,257214,37471,True,False,False
1195479532096180225,DriverEngraved ,2,12,0,1,15,3.32323142879762,engraved.driver ,0,14,0,2,16,3.1556390622295662,0,0,1, ,1,31,1131,36.483870967741936,1,71,False,False,False
13184422,platero ,0,7,0,1,8,3.0,Fabio Platero ,2,10,0,2,14,3.3787834934861767,0,0,2,"I'm an network marketing entrepreneur, direct marketer and internet fanboy ",75,865,1458,1.6855491329479768,8915,49,False,False,False
88688138,KayleighBeard ,2,11,0,1,14,3.521640636343319,Kayleigh ,1,7,0,1,9,3.169925001442312,0,0,1, ,1,67,112,1.671641791044776,249,71,False,False,False
85674909,franceinnyc ,0,11,0,1,12,3.0220552088742,French Consulate in NY ,4,15,0,4,23,3.882045108136863,0,0,4,"Official account of the Consulate General of France in New York, representing France in NY, NJ, CT and Bermuda. Follow our Consul General @JeremieRobertCG. ",156,14610,1824,0.1248459958932238,9327,5480,True,False,False
25458378,AskAaronLee ,3,8,0,1,12,3.2516291673878226,Aaron Lee ,2,6,0,2,10,2.9219280948873623,0,0,2,Regional Manager @agorapulse. Trying to perfect the art of cappuccino. Introvert with awesome hair. https://t.co/PZNF06OlCy ✉️hi@askaaronlee.com ,145,1079310,902297,0.8359942926499337,110771,1383,True,False,False
91417365,MayaJama ,2,6,0,1,9,2.2810361125534238,Maya Jama ,2,6,0,2,10,2.321928094887362,0,0,2,presenter on ya tv radio & onlinee ✨✨✨✨.. ❤️Ambassador for @saverauk ,69,534411,1453,0.0027188811607545,16113,16286,True,False,False
248201406,AndreCastro88 ,2,9,2,1,14,3.521640636343319,André Castro ,2,9,0,2,13,3.3927474104487847,0,0,2,Página oficial do Twitter. ,27,31821,158,0.0049652745042581,1888,1261,True,False,False
19272244,LilJon ,2,4,0,1,7,2.807354922057604,LILJON ,6,0,0,1,7,2.5216406363433186,0,0,1,BOOK ME sujit1@skamartist.com RESERVATIONS 4 LIVE SETS https://t.co/whaX37RPIy ,79,918902,4173,0.0045412894955065,21870,1861,True,False,False
1150409755342573569,officialnairam1 ,0,14,1,1,16,3.2806390622295662,nairamarley ,0,11,0,1,12,3.0220552088742,0,0,1,#Marlian #NoMannaz #NBG nairamarleymanagement@yahoo.com ,56,1803593,13,7.207834583523001e-06,398,82,True,False,False
222953824,TwitterGov ,2,8,0,1,11,3.277613436819116,TwitterGov ,2,8,0,1,11,3.277613436819116,0,0,1,What’s happening in government & elections worldwide. Multilingual 🗣️ & well-traveled. 🛄 ,89,2402748,29,1.206951374010092e-05,6093,3967,True,False,False
30180137,TommyHilfiger ,2,11,0,1,14,3.521640636343319,Tommy Hilfiger ,2,11,0,2,15,3.5068905956085183,0,0,2,Welcome to the world of #TommyHilfiger! Your official source for Tommy Hilfiger style & news from around the globe! ,116,1582775,1571,0.0009925605345042,12348,14325,True,False,False
61332900,djtoddterry ,0,11,0,1,12,2.8553885422075336,Todd Terry ,2,7,0,2,11,2.7321588913645702,0,0,2,"Grammy nominated Producer & DJ, Todd Terry is one of the artists who helped to define New York's house music scene Bookings: dan@xmixproductions.com ",149,73112,1407,0.0192444468760258,31225,17318,True,False,False
278778939,shitgirlssay ,0,12,0,1,13,3.180832987205441,Shit Girls Say ,3,9,0,3,15,3.32323142879762,0,0,3,We are @graydonsheppard and @kylehumphrey ,42,1513565,348,0.0002299207500173,1024,674,False,False,False
972710657295601664,Purificador6 ,1,10,1,1,13,3.3927474104487847,Purificador ,1,10,0,1,12,3.2516291673878226,0,0,1, ,1,436,652,1.4954128440366972,1155,160,False,False,False
87809737,CrossFitGames ,3,10,0,1,14,3.4677201004745006,The CrossFit Games ,4,12,0,3,19,3.642149881636903,0,0,3,The CrossFit Games are the world’s premier test to find the Fittest on Earth™. The online stage of the Games begins Sept. 18 with finals to follow Oct. 19-25. ,159,729817,943,0.0012921047331043,56060,14105,True,False,False
51869243,paigewilliams03 ,0,13,2,1,16,3.452819531114783,Paige Williams ,2,11,0,2,15,3.1898980954642875,0,0,2,Professional Footballer... https://t.co/3N22KcDSaj ,51,5986,0,0.0,11447,3370,True,False,False
44196397,elonmusk ,0,8,0,1,9,3.169925001442312,Elon Musk ,2,6,0,2,10,3.121928094887362,0,0,2, ,1,38215373,97,2.5382455379933096e-06,12125,6493,True,False,False
2617066206,DrRPNishank ,4,7,0,1,12,3.584962500721156,Dr. Ramesh Pokhriyal Nishank ,4,20,0,5,29,3.978333581185264,0,0,4,"Union Cabinet Minister for Education, Government of India | Former Chief Minister of Uttarakhand | Author of 75 books | MP Haridwar. ",133,802587,329,0.000409924406949,28457,19268,True,False,False
33913261,kappansky ,0,9,0,1,10,2.721928094887362,Rasheed Kappan ,2,11,0,2,15,3.1898980954642875,0,0,2,"Journalist covering urban issues, Deccan Herald, ex The Hindu,Times of India, Graphic Designer, Cartoonist, Theatre artiste,Wannabe Standup. Tweets are personal ",161,110792,52495,0.4738157989746552,22101,6235,True,False,False
112047805,brithume ,0,8,0,1,9,3.169925001442312,Brit Hume ,2,6,0,2,10,3.121928094887362,0,0,2,"Sr. Political Analyst, Fox News Channel. Arguments welcome. Name callers & verbal abusers blocked. ",99,1248391,802,0.0006424269319468,22837,1732,True,False,False
15585350,univmiami ,0,9,0,1,10,2.6464393446710157,University of Miami ,2,15,0,3,20,3.684183719779189,0,0,3,"A vibrant, talented university community established in 1925. 📷Instagram: univmiami #umiami ",92,93824,460,0.0049027967257844,8939,3513,True,False,False
15588657,DeepakChopra ,2,10,0,1,13,3.238901256602631,Deepak Chopra ,2,10,0,2,14,3.235926350629033,0,0,2,"Pre-Order your copy of #TotalMeditation - Practices for Living an Awakened Life, through my website👇 ",101,3273454,780,0.0002382804218418,79026,44,True,False,False
23613479,KrisJenner ,2,8,0,1,11,2.9139770731827523,Kris Jenner ,2,8,0,2,12,2.9182958340544896,0,0,2,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST ",54,11312174,257,2.2718886749797165e-05,13099,83,True,False,False
298398992,Shank ,1,4,0,1,6,2.584962500721156,Robbie Biershenk ,2,13,0,2,17,3.4548223999466066,0,0,2,Golf Channel's Big Break/ Chasing The Dream Contestant/ Website: https://t.co/5XqSxvCW9d Owner of Shanks Golf Range ,116,4336,291,0.0671125461254612,3012,1483,False,False,False
17842366,Discovery ,1,8,0,1,10,3.321928094887362,Discovery ,1,8,0,1,10,3.321928094887362,0,0,1,Get hit by the future of Dodgeball. #DodgeballThunderdome \ Wednesdays at 9P on Discovery. ,91,8775059,516,5.880302343266296e-05,47748,4540,True,False,False
306680565,d_haishin ,0,8,0,2,10,2.9219280948873623,へいた＠へいたくらふと参加者募集中！ ,0,0,0,3,19,3.932138039759373,0,0,1,マイクラ/Apex/Valorant 一緒にできるフレ募集中～！チャンネル登録者1000名目標！！ ,50,1527,2915,1.9089718402095608,655,227,False,False,False
1658386855,5555Cal ,1,2,4,1,8,2.0,Fou de Liverpool ,2,12,0,3,17,3.4104172527605203,0,0,3,Fan de Liverpool 😎😎 YNWA ,25,32,843,26.34375,654,408,False,False,False
58139739,BelizeanBruiser ,2,13,0,1,16,3.327819531114783,Marion Reneau ,2,10,0,2,14,3.235926350629033,0,0,2,"#8th ranked Bantamweight UFC fighter! I EARNED my name. Teacher, photographer and most importantly...I'm a MOTHER!! 💯 #ZRteam Professor #TrifectaMMA owner! ",156,13542,671,0.0495495495495495,8747,14927,True,False,False
727262215947075584,JackieAReed ,3,8,0,1,12,3.188721875540867,Jackie Reed ,2,8,0,2,12,3.0220552088742005,0,0,2,"National Lead, National Health & Social Care Professions Office, HSE. Views my own. ",84,1991,1440,0.7232546459065796,5796,10563,False,False,False
1291360856308097024,FNGOsisenaa ,4,7,0,1,12,3.2516291673878226,niran. 🇳🇬 ,0,5,0,5,10,2.9219280948873623,0,0,2,Jije lori awọn ibi-afẹde 5 ti o gaju KSI jẹ aṣeyọri nla julọ mi | 🇳🇬 | pro shagger fun eboys FC | Biz: flyingnirangatang@gmail.com ,131,21,26,1.238095238095238,18,39,False,False,False
541593418,tocamelosco ,0,11,0,1,12,3.0220552088742,Lupavalencia ,1,11,0,1,13,3.334679141051595,0,0,1,"Estas solo contigo todo el tiempo, con cualquier cosa que hagas. Tienes que bajar a tu propio Dios en tu propio templo. Todo depende de ti compañero. J.Lennon ",159,503,4310,8.56858846918489,290,4074,False,False,False
42389136,TheRevAl ,3,5,0,1,9,2.94770277922009,Reverend Al Sharpton ,3,15,0,3,21,3.748994803525096,0,0,3,"Baptist Minister & Political, Civil Rights, and Social Justice Activist ",72,648154,256,0.0003949678625758,35776,1590,True,False,False
49184499,maria_bello ,0,10,0,2,12,3.2516291673878226,maria bello ,0,10,0,2,12,3.084962500721156,0,0,2,Official Maria Bello Twitter Account. Tweets by Maria. Actor. Activist. Adventurer. Writer. ,92,72621,252,0.0034700706407237,1789,1802,True,False,False
17821827,NinersNation ,2,10,0,1,13,3.238901256602631,Niners Nation ,2,10,0,2,14,3.235926350629033,0,0,2,49ers Blogger for SB Nation. Tweets by @kp_show & staff ,56,103082,380,0.0036863855959333,200059,4048,True,False,False
107436986,ShaniaTwain ,2,9,0,1,12,2.8553885422075336,Shania Twain 💎 ,2,9,0,4,15,3.006238928653389,1,0,3,The Woman In Me: Diamond Edition 💎 is coming October 2nd. Pre-order now! ,73,938261,550,0.0005861908360253,3991,5517,True,False,False
835936022919692288,HaskellWilliam4 ,2,12,1,1,16,3.25,William Haskell ,2,12,0,2,16,3.125,0,0,2,Ironwood '21 QB 6’4 210 San Diego State University Commit ,58,871,413,0.4741676234213547,182,336,False,False,False
506652594,Jeff_Daniels ,2,9,0,2,13,3.3927474104487847,Jeff Daniels ,2,9,0,2,13,3.238901256602631,0,0,2,Professional Pretender ,23,280352,238,0.0008489327702317,2009,20,True,False,False
336272760,CParkey36 ,2,5,2,1,10,3.321928094887362,Cody Parkey ,2,8,0,2,12,3.2516291673878226,0,0,2,Impossible is Nothing #Forever43 ,33,39296,752,0.0191368078175895,3621,800,True,False,False
765245597188227073,Dayi ,1,3,0,1,5,2.321928094887362,Ramiz Dayı ,2,7,0,2,11,3.0957952550009344,0,0,2,Elbet bir gün buluşacağız. Telegram Kanalımıza bekliyoruz : https://t.co/OfKDZvsAfH 💡 ,86,2625927,1179790,0.4492851476830848,7974,13649,True,False,False
2935489123,peterjhasson ,0,12,0,1,13,3.3927474104487847,Peter J. Hasson ,3,9,0,4,16,3.452819531114783,0,0,3,Investigative Editor: DCNF Author: The Manipulators: https://t.co/jkkqU9zU2y Politics/Media/Culture. Catholic. Husband. Rt=/= endorse PeterJHasson@protonmail.com ,162,66306,3410,0.051428226706482,72434,100206,True,False,False
1298471485510692865,techecoled ,0,10,0,1,11,2.845350936622437,TECHECOLED ,10,0,0,1,11,2.845350936622437,0,0,1,Venta de paneles solares y accesorios electricos ,49,0,102,,4,1,False,False,False
36065771,cntraveller ,0,11,0,1,12,3.084962500721156,Condé Nast Traveller ,3,15,0,3,21,3.7849418274376414,0,0,3,Travel inspiration from the editors of Condé Nast Traveller UK ,63,714679,93,0.0001301283513297,77473,1073,True,False,False
2293315159,ObamaFoundation ,2,13,0,1,16,3.452819531114783,The Obama Foundation ,3,15,0,3,21,3.748994803525096,0,0,3,"Our mission is to inspire people to take action, empower them to change their world for the better, and connect them so they can achieve more together. ",152,1030736,89,8.634606727619876e-05,2007,601,True,False,False
2584428931,kelly_rohrbach ,0,13,0,2,15,3.5068905956085183,Kelly Rohrbach ,2,11,0,2,15,3.5068905956085183,0,0,2,beach bum! ,11,55222,84,0.0015211328818224,78,72,True,False,False
35528169,madeleinebaran ,0,14,0,1,15,3.139572261986723,Madeleine Baran ,2,12,0,2,16,3.1556390622295662,0,0,2,"Lead reporter & host of In the Dark, an investigative podcast from @apmreports Season 2 is about the case of Curtis Flowers. Email mbaran [at] https://t.co/Iy4ZnIQDvI ",167,26118,1655,0.0633662608162952,7395,11342,True,False,False
1156880199860084737,grettellus99 ,0,10,2,1,13,3.085055102756477,grettellus99😁 ,0,10,2,2,14,3.235926350629033,1,0,1, ,1,23,125,5.434782608695652,151,9087,False,False,False
166252256,ENERGY ,6,0,0,1,7,2.5216406363433186,U.S. Department of Energy ,4,16,0,6,26,3.902174814211727,0,0,4,Building the new energy economy. Reducing nuclear dangers & environmental risks. Expanding the frontiers of knowledge via innovative scientific research. ,154,781438,608,0.0007780527693815,25189,11754,True,False,False
138372303,FIFAWorldCup ,6,6,0,1,13,3.5465935642949384,FIFA World Cup ,6,6,0,3,15,3.4565647621309536,0,0,3,The official Twitter account of the FIFA World Cup! ,52,7744726,553,7.140342989538946e-05,23122,1057,True,False,False
15254807,Internazionale ,1,13,0,1,15,3.3232314287976203,Internazionale ,1,13,0,1,15,3.3232314287976203,0,0,1,Le ultime notizie da tutto il mondo scelte dalla redazione di Internazionale. ,78,1230027,397,0.0003227571427293,76261,93,True,False,False
1291382005150744576,bx3dy ,0,4,1,1,6,2.584962500721156,عـَميدي | ( الحساب الثاني ) ,0,0,0,10,28,3.726474118254376,0,0,6,هذا العراق..🤍 ,14,117,156,1.3333333333333333,72,87,False,False,False
255792011,ACFresh21 ,3,4,2,1,10,3.321928094887362,Alex Caruso ,2,8,0,2,12,3.418295834054489,0,0,2,Texas A&M Alum - Pro hooper for the LA #LakeShow - Never stress what's out of your control ,91,193287,554,0.0028662041420271,23094,10698,True,False,False
70115381,TODAY_Parents ,6,6,0,2,14,3.8073549220576055,TODAY Parents ,6,6,0,2,14,3.6644977792004623,0,0,2,"Learn, share and discuss parenting news and views from @TODAYshow, top headlines and you. We're all in this together, so join the conversation. ",144,312595,535,0.0017114797101681,13169,1703,True,False,False
1220410068291801088,brandoughski ,0,12,0,1,13,3.7004397181410926,cakinape ,0,8,0,1,9,2.94770277922009,0,0,1,The UNO ,8,24,415,17.291666666666668,861,175,False,False,False
8771022,dunkindonuts ,0,12,0,1,13,3.0269868333592878,Dunkin' ,1,5,0,2,8,2.75,0,0,1,"Pumpkin is officially BACK & joined by this year’s newest arrivals, Chai and Oatmilk. 🎃✨ ",89,1210137,54305,0.0448750843912714,97486,9000,True,False,False
68758745,SharpFootball ,2,11,0,1,14,3.378783493486176,Warren Sharp ,2,9,0,2,13,3.0269868333592878,0,0,2,"PURCHASE MY BOOK, link ⬇️  Inventing custom, predictive NFL analytics & visualized data at https://t.co/cMtx9j9psS & https://t.co/Rm53d4QZ6d ",141,182175,755,0.0041443666803897,26527,12328,True,False,False
1055702011,huss95e1n ,0,6,3,1,10,3.121928094887362,Hussein ✨ ,1,6,0,3,10,2.9219280948873623,1,0,2,هوَ العـراقُ..سـَلـيـلُ المَجدِ والحَسَبِ هوَ الـذي كلُّ مَن فـيهِ حـَفـيدُ نـَبي... للعراق انتمي❤️| 85% من التغريدات كتاباتي و10% لمظفر و 5% مقتبسه ,149,1615,1016,0.6291021671826625,4753,9927,False,False,False
64798737,m_ebrard ,0,7,0,2,9,2.94770277922009,Marcelo Ebrard C. ,3,11,0,4,18,3.530493056757482,0,0,3,Secretario de Relaciones Exteriores de México ,46,1957933,1082,0.000552623608673,9913,1249,True,False,False
398433544,Imaqtpielol ,1,10,0,1,12,3.4182958340544896,Michael Santana ,2,12,0,2,16,3.25,0,0,2,"Hi, I play video games. Business inquiries -- Hana.tjia@unitedtalent.com ",73,353381,30,8.48942076682108e-05,6446,253,True,False,False
