user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected,post_md_like_mean,post_md_like_std,post_md_retweet_mean,post_md_retweet_std,post_md_reply_mean,post_md_reply_std,post_md_quote_mean,post_md_quote_std,post_text_length_mean,post_text_length_std,post_sentiment_score_mean,post_sentiment_score_std,post_sentiment_numeric_mean,post_sentiment_numeric_std,post_sentiment_numeric_prop_positive,post_sentiment_numeric_prop_neutral,post_sentiment_numeric_prop_negative,label
88640630,viciousversace,0.0,14.0,0.0,0.0,14.0,3.09306920777189,$,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,1.0,flawless mess,13.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.75833346749091,5.713732805509369,1.357839740075012,,7.7057128238944275,,,,,,,,,,,,,,,,,,,,False
753452635,ryandsparks,0.0,11.0,0.0,0.0,11.0,2.9139770731827523,Ryan Sparks,2.0,8.0,0.0,1.0,11.0,3.277613436819116,0.0,0.0,2.0,"somewhere between a crisis & a pretty good time // eat, drink, write, overthink.",80.0,0.029095496588531593,0.02910430279597536,0.029105626151672843,0.029099357806731705,0.02913322707922381,0.7380202434799537,0.029152616314482918,0.029095415443374444,0.02909559316076325,0.029098121179290518,6.1779441140506,5.783825182329737,1.0681415705517765,,7.671360923190644,,,,,,,,,,,,,,,,,,,,False
2928010448,sugainmytae,0.0,11.0,0.0,0.0,11.0,3.277613436819116,lina,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,yoongied af ☆ 방탄소년단 ☆ taehyung's dumb ☆ petition for #trbinnz john key are you listening,88.0,0.03660597011847252,0.0366059700542329,0.03660597019023345,0.03660782924694095,0.03661476838727464,0.03660597012832079,0.0366059702867987,0.6705344000046628,0.03660718169978752,0.03660596988327577,4.804021044733257,4.709530201312334,1.0200637514532962,,7.078341579557671,,,,,,,,,,,,,,,,,,,,False
1375713390,supremebrwngrl,0.0,14.0,0.0,0.0,14.0,3.3248629576173574,Rajasthani Rani,2.0,12.0,0.0,1.0,15.0,2.9735572622751856,0.0,0.0,2.0,from the land of royalty | bi woc | intersectional feminist | indian food connoisseur | @globalwomenfm,102.0,0.03336575032183222,0.03336353665060104,0.699708040077209,0.03336514452221855,0.03336459179020877,0.033364321222812625,0.03336861161670338,0.0333729305907169,0.033363536680675834,0.03336353652702167,6.650279048587422,5.225746673713202,1.2725988196174856,,10.058352263097044,,,,,,,,,,,,,,,,,,,,False
2536750700,homegirleah,0.0,11.0,0.0,0.0,11.0,3.0957952550009344,t h a l i a ♡,0.0,6.0,0.0,7.0,13.0,2.353533948577482,0.0,0.0,7.0,,,,,,,,,,,,,4.189654742026425,5.402677381872279,0.7754774986350406,,6.7226297948554485,,,,,,,,,,,,,,,,,,,,False
176688197,GianRaoul,2.0,7.0,0.0,0.0,9.0,2.94770277922009,GianRaoúl dla Sierra,3.0,15.0,0.0,2.0,20.0,3.521928094887362,0.0,0.0,3.0,"a dandy arts/culture/foreign affairs journalist, actor - performer - entertainer, bit of a divo &___________(fill it, dear). #mentalheath advocate",146.0,0.026129647546209358,0.02612668164990649,0.02612873375396715,0.026133801557140336,0.0261281141494788,0.7648352084959416,0.026132462257627182,0.026128842115887972,0.026126809595480305,0.026129698878360832,6.421622267806518,7.065613363597717,0.9088555992733676,,5.62040086571715,,,,,,,,,,,,,,,,,,,,False
572969576,pilotparson,0.0,11.0,0.0,0.0,11.0,3.0957952550009344,pilot,0.0,5.0,0.0,0.0,5.0,2.321928094887362,0.0,0.0,1.0,tx / 16 / anime / pisces ig:pilotparson,39.0,0.03339685380937173,0.033396453294252886,0.03339665457298194,0.0333968426747898,0.03339702097851794,0.033396453333002486,0.03339645341399902,0.6994255810298156,0.033401155217986186,0.03339653167528236,5.918893854273146,5.752572638825633,1.0289124928775288,,8.372629740224884,,,,,,,,,,,,,,,,,,,,False
556451163,itsjoseleigh,0.0,12.0,0.0,0.0,12.0,3.084962500721156,Jose Leigh,2.0,7.0,0.0,1.0,10.0,3.121928094887362,0.0,0.0,2.0,bad boy good lips. (justin follow me 3/3/15 at 20:53) (austin follow me 29/4/15 at 19:57) #pdc,94.0,0.7569983412251287,0.026991980738180675,0.026987987638806915,0.027028674572292247,0.027001046561442987,0.0270048525278911,0.027006373769725766,0.026995369374486686,0.026990337790551842,0.026995035801493178,6.656726524178391,5.6937321388027,1.1691323655380448,,4.418840607796598,,,,,,,,,,,,,,,,,,,,False
296791685,viedeleon,0.0,9.0,0.0,0.0,9.0,2.6416041678685933,Vie♕,1.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,ig: viedeleon16 ⚓✈,18.0,0.05000000026851201,0.050000000260294816,0.05000171409499447,0.050003318120597336,0.05000484226319668,0.05000000027011517,0.05000000029591317,0.5499888258152549,0.05000063013197811,0.0500006684791434,6.169610732491456,5.71042701737487,1.0804114497426285,,8.04044688130311,,,,,,,,,,,,,,,,,,,,False
148022818,nadeem1885,0.0,6.0,4.0,0.0,10.0,2.9219280948873623,Nadeem Mirza,2.0,9.0,0.0,1.0,12.0,3.2516291673878226,0.0,0.0,2.0,"associate producer atcapital tv///worked with  ptv , waqt tv & such tv",70.0,0.04436906739951543,0.6014343598320709,0.044271509313393215,0.044275818884014245,0.04427150939648869,0.044278660046401415,0.04427305169484079,0.04427814353727217,0.04427637096522599,0.044271508930777054,5.407171771460119,5.472270673671475,0.9881038592399013,,4.382026634673881,,,,,,,,,,,,,,,,,,,,False
2739111941,christie_ada,0.0,11.0,0.0,1.0,12.0,3.2516291673878226,c,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,,,,,,,,,,,,,5.017279836814924,5.707110264748875,0.8791278955665481,,6.7661917146603505,,,,,,,,,,,,,,,,,,,,False
283036840,crxwnxfthxrns,0.0,13.0,0.0,0.0,13.0,3.0269868333592873,Minnie,1.0,5.0,0.0,0.0,6.0,1.9182958340544893,0.0,0.0,1.0,are you gonna be real embarrassed when a motherfucker wearing mascara knocks your fucking fake ass out right now,112.0,0.030942738253643853,0.03095056464075931,0.0309427640189668,0.030942673188238266,0.03094765720461305,0.030942780396795353,0.7214988104741432,0.030942673128112108,0.030942746123476392,0.030946592571251673,6.656726524178391,4.48863636973214,1.4830175527396605,,8.252446090246952,,,,,,,,,,,,,,,,,,,,False
2714844633,teamlisthrop,0.0,12.0,0.0,0.0,12.0,3.418295834054489,ya girl bri ☪,0.0,9.0,0.0,4.0,13.0,3.0269868333592873,1.0,0.0,4.0,"❝ but i just wanted to say teamlisthrop, thank you, you're like, the greatest twitter in the world and i love you ❞",115.0,0.026318907948323075,0.026315060953979053,0.02632718555203101,0.026316178614865578,0.026325789708669504,0.02641096448189995,0.763033341303588,0.026325389937984424,0.026313870173331467,0.026313311325327892,5.247024072160486,5.187385805840755,1.0114967863490278,,7.699842407396986,,,,,,,,,,,,,,,,,,,,False
449613360,ilhamangel_,0.0,10.0,0.0,1.0,11.0,3.0957952550009344,ilham,0.0,5.0,0.0,0.0,5.0,2.321928094887362,0.0,0.0,1.0,ilham 23 year / painter  ❤  fb : http://t.co/bxhidrgint…    instagram : http://t.co/dyffnkvj1y,94.0,0.03150130385414909,0.03150256352726135,0.031502535242585,0.7164579177010735,0.03150374967585266,0.03150219829502047,0.03152149413234875,0.03150256287777118,0.031501664459193196,0.03150401023474476,7.117205503164344,5.602118820879701,1.270448865996514,,9.729312720877942,,,,,,,,,,,,,,,,,,,,False
2814084987,babe_Peaches,1.0,10.0,0.0,1.0,12.0,2.8553885422075336,Peaches,1.0,6.0,0.0,0.0,7.0,2.5216406363433186,0.0,0.0,1.0,nsfw uk camgirl http://t.co/mclnzbyb3d email peacheslefevre@gmail.com gifts: http://t.co/dk6ycy2zfv & http://t.co/vs0ioxvuu0 buy panty: http://t.co/ulolfkwj73,158.0,0.030683825620964784,0.030681727376273442,0.030681912563247652,0.7238490009927065,0.03068619400778656,0.030683566604887587,0.03068202029452545,0.030683289756001333,0.03068254891854307,0.030685913865063454,6.690842277418564,6.456769655572163,1.0362522800615006,,7.666221925662725,,,,,,,,,,,,,,,,,,,,False
2451796016,tristansilva_,0.0,12.0,0.0,1.0,13.0,3.0850551027564768,Yoncé,1.0,4.0,0.0,0.0,5.0,2.321928094887362,0.0,0.0,1.0,"you're born, you die, and in between you make a lot of mistakes, but life is made up of years that mean nothing and moments that mean it all.",141.0,0.028906636811805046,0.02890057553174398,0.0289028240822333,0.02890074098291777,0.02890944425861809,0.028905253418770618,0.028899890604116078,0.028900892649069844,0.028900213108212055,0.7398735285525133,5.746203190540153,6.444131256700441,0.8916955539298489,,7.546446273746024,,,,,,,,,,,,,,,,,,,,False
2559890568,totalhowell,0.0,11.0,0.0,0.0,11.0,2.663532754804255,juli(r)a(t),0.0,7.0,0.0,4.0,11.0,3.095795255000934,0.0,0.0,1.0,wow dan what a meme,19.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.80057265467065,4.6443908991413725,1.679568499738636,,10.175268875456233,,,,,,,,,,,,,,,,,,,,False
208913421,ArrahQ,2.0,4.0,0.0,0.0,6.0,2.2516291673878226,Arrah Camillia,2.0,11.0,0.0,1.0,14.0,3.039148671903071,0.0,0.0,2.0,"reader/writer, sleeper/dreamer, an emotional girl who tries to be logical much to her own detriment.",100.0,0.03684046259366394,0.0368404882728337,0.03684282357289698,0.6684032463042838,0.03684758396802071,0.0368414502813441,0.03684101428072901,0.03684046252269268,0.03685033261602531,0.03685213558750984,4.997212273764115,4.9344739331306915,1.0127142916314118,,4.276666119016055,,,,,,,,,,,,,,,,,,,,False
853279890,darchwjack,0.0,10.0,0.0,0.0,10.0,2.9219280948873623,OG jacko,2.0,5.0,0.0,1.0,8.0,3.0,0.0,0.0,2.0,meninist | i dont do drugs. i am drugs - salvador dali.,55.0,0.05000000120211498,0.050000001155298096,0.050005568455626474,0.050000001169231346,0.050000001302997144,0.05000000120929226,0.05001688132208937,0.050000001089187236,0.050000001185247826,0.5499775419089152,6.131226489483141,5.966146739123692,1.0276694083430633,,8.389359819906353,,,,,,,,,,,,,,,,,,,,False
85826876,KennaCarmon,2.0,9.0,0.0,0.0,11.0,2.8453509366224368,Kenna Carmon,2.0,9.0,0.0,1.0,12.0,3.0220552088742,0.0,0.0,2.0,her name is kenna and she dances on the sand..,46.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.4638318050256105,6.3473892096560105,0.8607998697659375,,2.302585092994046,,,,,,,,,,,,,,,,,,,,False
764731350,ChozLogs,2.0,6.0,0.0,0.0,8.0,2.75,Chloe Czolgosz,2.0,11.0,0.0,1.0,14.0,3.039148671903071,0.0,0.0,2.0,"life isn't short. it's the longest thing you'll ever do. breakfast food is key. keep your expectations high, and your heels even higher. movie expert. sau 2018",159.0,0.02325772891125837,0.02325372647023167,0.023257031528955367,0.023253525805386786,0.7906947391783294,0.02325407766678701,0.02325473100652535,0.02326133563631652,0.023256843194467844,0.023256260601741453,6.539585955617669,6.129050210060545,1.0669819517685217,,9.324115386235027,,,,,,,,,,,,,,,,,,,,False
1244458130,TiahnaEra,2.0,7.0,0.0,0.0,9.0,2.6416041678685933,Ted,1.0,2.0,0.0,0.0,3.0,1.584962500721156,0.0,0.0,1.0,,,,,,,,,,,,,5.541263545158426,5.811140992976701,0.9535586129910724,,9.668650902630873,,,,,,,,,,,,,,,,,,,,False
364732824,SuperJorielf1,2.0,10.0,1.0,0.0,13.0,3.3927474104487847,Marjorie ablao,1.0,12.0,0.0,1.0,14.0,3.182005814760214,0.0,0.0,2.0,"♬ music lover,god's angel,    kpop fan  elf|sone|blackjack",58.0,0.029152239807722125,0.029147021715493836,0.029149044547783793,0.02914723910528222,0.029146859362263286,0.2544035593774064,0.029150749988754436,0.5123972214277414,0.02915543112979155,0.02915063353776095,4.762173934797756,5.62040086571715,0.8473014734314889,,4.997212273764115,,,,,,,,,,,,,,,,,,,,False
620404975,caffeinatednz,0.0,13.0,0.0,0.0,13.0,3.0850551027564768,Dave Craig,2.0,7.0,0.0,1.0,10.0,3.121928094887362,0.0,0.0,2.0,"retired coder. used to be addicted to coffee. when i grow up i want to be an america's cup skipper or a fighter pilot or a nz breaker, over.  wearer of jandals.",160.0,0.025050392980163233,0.025045074175034283,0.02504524007206519,0.774545476330887,0.025079243728523756,0.025042482563461636,0.025042503951205487,0.025053234291522255,0.025041644452776502,0.025054707454360697,7.918264686095274,7.843064016692054,1.009588174882058,,7.973155433444133,,,,,,,,,,,,,,,,,,,,False
2320414572,theaugustkiddo,0.0,14.0,0.0,0.0,14.0,3.378783493486176,Angelo,1.0,5.0,0.0,0.0,6.0,2.584962500721156,0.0,0.0,1.0,time-traveling.,15.0,0.05000000017043939,0.050002836463381155,0.05000360248041842,0.05000000016577705,0.050012074212728776,0.050000583570939235,0.5499803631656889,0.050000000154731654,0.05000000016804791,0.05000053944784746,5.209486152841421,4.770684624465665,1.0919787332252975,,4.919980925828125,,,,,,,,,,,,,,,,,,,,False
1085834299,silentcharina,0.0,13.0,0.0,0.0,13.0,3.238901256602631,silent charina,0.0,13.0,0.0,1.0,14.0,3.378783493486176,0.0,0.0,2.0,im addicted to kpop and anime lover also♥ partime model♥showtime lover  ;) follow me and i'll follow you back ;) gamsahamnida ♥ aishiteru♥,138.0,0.02660371722080277,0.02661853274185283,0.02660693816320478,0.026606036136334034,0.02662568630804432,0.4716579577150811,0.02660271034603225,0.3154748403279707,0.026603140452640735,0.026600440588036657,5.488937726156687,6.75343791859778,0.8127620024522796,,4.110873864173311,,,,,,,,,,,,,,,,,,,,False
307161588,TwoTwoAlys,3.0,7.0,0.0,0.0,10.0,2.721928094887362,SkinnyCanWrite,3.0,11.0,0.0,0.0,14.0,3.3248629576173574,0.0,0.0,1.0,sickness prevails though saints have flourished in my city /sordid stains mark their territory on my conscience but i talk of only beauty.,138.0,0.03091892503988864,0.030918924987105644,0.03092093015632439,0.030918925002814478,0.030921087145589343,0.03092028066540732,0.030922378432371184,0.030918924912569944,0.7217172304931562,0.030922393164772872,7.254884810077338,5.0238805208462765,1.444079886050962,,7.354362330421477,,,,,,,,,,,,,,,,,,,,False
632685533,vannahbabyyy_,0.0,12.0,0.0,1.0,13.0,2.6612262562697895,vannah,0.0,6.0,0.0,0.0,6.0,1.9182958340544893,0.0,0.0,1.0,"god didn't create me to give a fuck abt you, tf. fuck you, ya mama, yo uncle, ya grandma & yo dead homies, bitch☺ now quit lurkin. whooop",137.0,0.02864204711520155,0.028646844627703262,0.7420768969438835,0.028645122463055728,0.028647978154455776,0.02864362191718091,0.028659050676384922,0.028750495919620426,0.028642047074017716,0.02864589510849623,6.0014148779611505,5.4638318050256105,1.0983893890073764,,7.836369760545124,,,,,,,,,,,,,,,,,,,,False
166211662,ANDRESOHYES,11.0,0.0,0.0,0.0,11.0,3.095795255000934,✂,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0,1.0,,,,,,,,,,,,,6.298949246855942,5.793013608384144,1.087335482474884,,10.818917914398128,,,,,,,,,,,,,,,,,,,,False
71978714,lbpetersen,0.0,10.0,0.0,0.0,10.0,2.8464393446710154,bitterbite,0.0,10.0,0.0,0.0,10.0,2.2464393446710154,0.0,0.0,1.0,"trust is earned, not given.",27.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6913478822291435,5.910796644040527,0.7936913016554419,,8.595264726836392,,,,,,,,,,,,,,,,,,,,False
842433025,Setenzas,1.0,7.0,0.0,0.0,8.0,2.75,Setenza,1.0,6.0,0.0,0.0,7.0,2.5216406363433186,0.0,0.0,1.0,kiana here just to say that i like to draw and talk about the latest video games!,81.0,0.027468439024303286,0.02746863211452143,0.02747047746977919,0.027471437382084782,0.7527533832406562,0.027469211059933992,0.027485083228974923,0.02747992738864118,0.027466112733920106,0.027467296357184895,4.204692619390966,4.343805421853684,0.9679744397014558,,7.416378479192928,,,,,,,,,,,,,,,,,,,,False
2237494153,laedberongoy,0.0,12.0,0.0,0.0,12.0,3.2516291673878226,KristineLaeBerongoy,3.0,16.0,0.0,0.0,19.0,3.5766176449086653,0.0,0.0,1.0,lady spikers ✖ green ✖ ariana grande,36.0,0.03661707938437824,0.03661355367687011,0.036613553762556844,0.03661573147153691,0.036613553805288634,0.036613553722870784,0.036613553824455254,0.036613553617334205,0.036613553701722576,0.6704723130329866,6.933423025730715,6.773080375655535,1.023673519459698,,8.874308038583354,,,,,,,,,,,,,,,,,,,,False
58450507,ackimmah,0.0,8.0,0.0,0.0,8.0,2.5,kc,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,pre-med student / de villa,26.0,0.036672685086524374,0.03667374823948819,0.03667574680816909,0.03667268506258123,0.036677853103095424,0.036672969486247355,0.03667608608844145,0.6699315560907618,0.03667268507424311,0.036673984960448054,6.255750041753367,5.497168225293202,1.1379950158646825,,7.689828668736484,,,,,,,,,,,,,,,,,,,,False
335821350,andi_napitupulu,0.0,14.0,0.0,1.0,15.0,3.0565647621309537,αи∂ι ρ иαριтuρulu™,0.0,14.0,0.0,4.0,18.0,3.197159723424149,1.0,0.0,3.0,a christian | be a blessing | i love #travelling| drama| movies liker| studying in yuan ze university #taiwan| mimpi sejuta dolar ntd is my dreaming|,149.0,0.03113201613249545,0.031149239898143388,0.031127561664817883,0.031150871889773505,0.031126664751709367,0.719797183983596,0.031128282139596807,0.031131054376930613,0.03112979386803507,0.031127331294901937,6.246106765481563,6.84587987526405,0.9123891858006998,,2.5649493574615367,,,,,,,,,,,,,,,,,,,,False
2360378178,Addie_bo_baddie,1.0,12.0,0.0,2.0,15.0,2.840223928941852,Addie Dupont,2.0,9.0,0.0,1.0,12.0,3.418295834054489,0.0,0.0,2.0,i'll eat some breakfast then change the world,45.0,0.0309974068288434,0.031000833789730186,0.03099817138708581,0.03099739141954271,0.7210105033657779,0.030999192654978414,0.031001129905257205,0.031000030780610536,0.030997282428340198,0.030998057439833745,4.406719247264253,4.356708826689592,1.0114789449017785,,7.693025748417888,,,,,,,,,,,,,,,,,,,,False
1018910047,YoOungNick,3.0,7.0,0.0,0.0,10.0,3.321928094887362,⛅,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0,1.0,won't you let me be your favorite? #vft6,40.0,0.03660412702490195,0.03661662419602395,0.036604127084831684,0.036610381495338504,0.6705149076693658,0.03660412703312654,0.036608947282108235,0.0366058310344694,0.036604127005573514,0.03662680017426056,7.191429330036379,6.606650186198215,1.0885137138121541,,7.311886164077165,,,,,,,,,,,,,,,,,,,,False
122047987,wileywtf,0.0,8.0,0.0,0.0,8.0,2.75,Wiley,1.0,4.0,0.0,0.0,5.0,2.321928094887362,0.0,0.0,1.0,my expectations are lower than your standards.we'd probably get on.,67.0,0.04143491696662285,0.041432753859861664,0.6270999610516871,0.04143023152136418,0.04143023162651981,0.04143107712037751,0.041430231643650464,0.0414302314584401,0.04143023153395502,0.04145013321752128,4.3694478524670215,5.3471075307174685,0.8171610216113859,,5.521460917862246,,,,,,,,,,,,,,,,,,,,False
153288354,sarahvoverall,0.0,13.0,0.0,0.0,13.0,2.8731406795131336,Sezzz ⭐️,1.0,4.0,0.0,3.0,8.0,2.4056390622295662,1.0,0.0,2.0,welcome to my kanye nest; please remember to be your kanye best ⭐️,66.0,0.03915348870586309,0.6475939093122951,0.03915348873691299,0.039156528910121086,0.039153972949706094,0.03916186336769885,0.039153488778537325,0.039158389837304845,0.03915348869571162,0.039161380705849014,5.91350300563827,4.465908118654584,1.3241434549306836,,6.2166061010848646,,,,,,,,,,,,,,,,,,,,False
2697960505,bluewhiteboy14,0.0,12.0,2.0,0.0,14.0,3.521640636343319,Danny COYS,5.0,4.0,0.0,1.0,10.0,3.121928094887362,0.0,0.0,2.0,,,,,,,,,,,,,4.3694478524670215,2.6390573296152584,1.6556850824851284,,6.968850378341948,,,0.1437246963562753,0.40815459720558034,184.72823886639677,1960.38721066038,0.0,0.0,,,88.87702429149797,41.10331308557433,0.7539334669256741,0.152407818273287,0.04554655870445344,0.7042025415263751,0.2717611336032389,0.5020242914979757,0.22621457489878544,False
1093261646,Dready_Day,2.0,7.0,0.0,1.0,10.0,2.7219280948873625,#FREECARTERV,11.0,0.0,0.0,1.0,12.0,2.792481250360578,0.0,1.0,1.0,watch this black boy fly,24.0,0.03334341364246876,0.03333947377048187,0.033339473933553215,0.03333947379340584,0.03333947401348684,0.033340999734122904,0.03334295218541455,0.03334171408747441,0.03334980980950537,0.6999232150300863,6.261491684321042,5.153291594497779,1.2150470373162074,,8.548885638148727,,,,,,,,,,,,,,,,,,,,False
24295753,MsAmbiguous,2.0,9.0,0.0,0.0,11.0,3.0957952550009344,Nick (Rosie),2.0,7.0,0.0,3.0,12.0,3.418295834054489,0.0,0.0,2.0,"may the best of your todays, be the worst of your tomorrows●forca barca●#23overeverything●all views and opinions expressed are personal",135.0,0.03338853844135994,0.03338766971967611,0.03338827652860166,0.03338778536341884,0.033387555673133625,0.6995047002725963,0.03338742029285335,0.03338797486600302,0.03339064399807018,0.03338943484428716,6.156978985585555,5.823045895483019,1.0573468071686625,,3.2188758248682006,,,,,,,,,,,,,,,,,,,,False
